Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,M. Ryan QB - ATL ,31.90,M. Gordon RB - LAC ,7.80,D. Henry RB - TEN ,13.80,K. Allen WR - LAC ,5.80,A. Robinson WR - CHI ,28.70,G. Kittle TE - SF ,20.80,J. Howard RB - PHI ,12.20,G. Zuerlein K - LA ,11.00,Titans DEF ,7.00,A. Green WR - CIN ,0.00,T. Brady QB - NE ,23.92,M. Jones WR - DET ,0.00,D. Waller TE - LV ,7.90,T. Williams WR - LV ,0.00,S. Barkley RB - NYG ,0.00,139.00,Ulises,150.12
Sean,6,P. Mahomes QB - KC ,18.54,J. White RB - NE ,13.20,N. Chubb RB - CLE ,10.90,A. Jeffery WR - PHI ,11.20,O. Beckham WR - CLE ,5.00,W. Dissly TE - SEA ,12.80,M. Mack RB - IND ,17.80,W. Lutz K - NO ,7.00,Texans DEF ,9.00,Z. Ertz TE - PHI ,16.70,D. Hopkins WR - HOU ,15.80,T. Hill WR - KC ,0.00,J. Smith-Schuster WR - PIT ,18.50,K. Johnson RB - DET ,0.00,C. Sutton WR - DEN ,19.20,105.44,Justin,163.78
Justin,1,J. Winston QB - TB ,17.46,L. Bell RB - NYJ ,15.80,A. Kamara RB - NO ,16.92,C. Kupp WR - LA ,26.70,C. Godwin WR - TB ,31.50,E. Engram TE - NYG ,10.70,L. Fournette RB - JAX ,23.70,R. Gould K - SF ,7.00,Patriots DEF ,14.00,E. Ebron TE - IND ,1.80,M. Breida RB - SF ,27.90,L. Jackson QB - BAL ,11.44,C. Kirk WR - ARI ,0.00,M. Brown WR - BAL ,11.20,Saints DEF ,6.00,163.78,Sean,105.44
Luke,7,C. Wentz QB - PHI ,12.06,J. Conner RB - PIT ,11.50,A. Jones RB - GB ,49.20,A. Thielen WR - MIN ,32.00,M. Thomas WR - NO ,41.20,J. Cook TE - NO ,14.10,T. Cohen RB - CHI ,10.90,E. Pineiro K - CHI ,3.00,Bears DEF ,4.00,M. Sanu WR - NE ,15.30,D. Adams WR - GB ,0.00,J. Goff QB - LA ,17.90,P. Lindsay RB - DEN ,24.70,M. Valdes-Scantling WR - GB ,2.80,Packers DEF ,9.00,177.96,Ethan,125.70
Ethan,8,A. Luck QB ,0.00,D. Cook RB - MIN ,25.80,C. McCaffrey RB - CAR ,47.70,J. Jones WR - ATL ,7.20,A. Brown WR ,0.00,H. Henry TE - LAC ,0.00,D. Freeman RB - ATL ,18.00,K. Fairbairn K - HOU ,13.00,Chargers DEF ,14.00,M. Ingram RB - BAL ,12.90,K. Drake RB - ARI ,0.00,R. Anderson WR - NYJ ,2.60,D. Njoku TE - CLE ,0.00,M. Williams WR - LAC ,13.40,J. Jacobs RB - LV ,29.30,125.70,Luke,177.96
Aiden ,5,R. Wilson QB - SEA ,29.92,L. McCoy RB - KC ,2.30,T. Gurley RB - LA ,18.70,M. Evans WR - TB ,0.00,T. Lockett WR - SEA ,14.30,G. Olsen TE - CAR ,0.00,S. Diggs WR - MIN ,7.40,J. Tucker K - BAL ,14.00,Eagles DEF ,35.00,J. Edelman WR - NE ,25.00,E. Sanders WR - SF ,1.90,G. Tate WR - NYG ,4.30,C. Newton QB - CAR ,0.00,J. Witten TE - DAL ,5.90,J. Landry WR - CLE ,11.50,121.62,Howard,148.44
Howard,4,D. Watson QB - HOU ,41.74,D. Johnson RB - ARI ,18.60,A. Ekeler RB - LAC ,22.30,L. Fitzgerald WR - ARI ,11.80,T. Hilton WR - IND ,7.70,A. Hooper TE - ATL ,13.60,S. Shepard WR - NYG ,9.70,J. Slye K - CAR ,4.00,49ers DEF ,19.00,D. Walker TE - TEN ,2.00,F. Gore RB - BUF ,8.90,J. Brissett QB - IND ,10.94,K. Golladay WR - DET ,0.00,H. Butker K - KC ,7.00,Jets DEF ,4.00,148.44,Aiden ,121.62
Ulises,3,D. Prescott QB - DAL ,23.22,E. Elliott RB - DAL ,17.10,J. Mixon RB - CIN ,11.90,S. Watkins WR - KC ,0.00,A. Cooper WR - DAL ,39.60,T. Kelce TE - KC ,11.00,C. Carson RB - SEA ,19.30,Z. Gonzalez K - ARI ,14.00,Panthers DEF ,14.00,A. Rodgers QB - GB ,9.42,R. Woods WR - LA ,9.80,T. Boyd WR - CIN ,28.30,W. Gallman RB - NYG ,1.40,M. Andrews TE - BAL ,9.50,T. McLaurin WR - WAS ,8.10,150.12,Alex,139.00
