Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,T. Brady QB - NE ,24.66,D. Henry RB - TEN ,17.40,S. Barkley RB - NYG ,22.50,K. Allen WR - LAC ,17.80,A. Robinson WR - CHI ,8.10,G. Kittle TE - SF ,8.40,D. Johnson RB - HOU ,3.10,G. Zuerlein K - LA ,9.00,Ravens DEF ,4.00,A. Green WR - CIN ,0.00,D. Brees QB - NO ,-0.48,M. Jones WR - DET ,9.30,W. Fuller WR - HOU ,8.00,P. Barber RB - TB ,15.90,O. Howard TE - TB ,0.00,114.96,Ethan,103.50
Sean,2,D. Watson QB - HOU ,12.86,L. Bell RB - NYJ ,20.90,M. Mack RB - IND ,8.30,D. Hopkins WR - HOU ,9.00,O. Beckham WR - CLE ,28.10,T. Hockenson TE - DET ,1.70,A. Jeffery WR - PHI ,0.00,W. Lutz K - NO ,11.00,Browns DEF ,13.00,Z. Ertz TE - PHI ,17.20,E. Ebron TE - IND ,11.50,D. Williams RB - KC ,8.60,T. Boyd WR - CIN ,22.20,C. Davis WR - TEN ,6.80,K. Johnson RB - DET ,16.80,104.86,Aiden ,104.52
Justin,4,L. Jackson QB - BAL ,30.88,L. Fournette RB - JAX ,12.70,A. Kamara RB - NO ,7.00,C. Kupp WR - LA ,17.60,J. Smith-Schuster WR - PIT ,13.40,E. Engram TE - NYG ,10.80,M. Breida RB - SF ,14.20,R. Gould K - SF ,11.00,Patriots DEF ,37.00,S. Diggs WR - MIN ,9.90,C. Godwin WR - TB ,26.10,P. Mahomes QB - KC ,31.62,M. Brown WR - BAL ,16.60,Saints DEF ,5.00,-,-,154.58,Howard,129.30
Luke,6,C. Wentz QB - PHI ,17.54,J. Conner RB - PIT ,13.50,A. Jones RB - GB ,25.00,D. Adams WR - GB ,17.60,M. Thomas WR - NO ,18.90,J. Cook TE - NO ,4.50,A. Thielen WR - MIN ,12.50,S. Gostkowski K - NE ,7.00,Bears DEF ,5.00,M. Sanu WR - NE ,5.60,T. Cohen RB - CHI ,4.50,P. Lindsay RB - DEN ,10.60,B. Mayfield QB - CLE ,15.00,M. Valdes-Scantling WR - GB ,4.90,Packers DEF ,10.00,121.54,Ulises,122.56
Ethan,7,A. Luck QB ,0.00,D. Cook RB - MIN ,28.10,C. McCaffrey RB - CAR ,7.30,J. Jones WR - ATL ,27.60,A. Brown WR ,16.10,H. Henry TE - LAC ,0.00,D. Freeman RB - ATL ,9.40,K. Fairbairn K - HOU ,7.00,Chargers DEF ,8.00,M. Ingram RB - BAL ,9.70,K. Drake RB - ARI ,9.80,R. Anderson WR - NYJ ,12.10,D. Njoku TE - CLE ,0.00,M. Williams WR - LAC ,11.30,J. Jacobs RB - LV ,9.90,103.50,Alex,114.96
Aiden ,8,C. Newton QB - CAR ,11.32,L. Murray RB - NO ,3.30,T. Gurley RB - LA ,15.70,J. Edelman WR - NE ,9.20,M. Evans WR - TB ,10.10,G. Olsen TE - CAR ,17.00,T. Lockett WR - SEA ,17.90,J. Tucker K - BAL ,13.00,Eagles DEF ,7.00,E. Sanders WR - SF ,28.80,G. Tate WR - NYG ,0.00,J. Witten TE - DAL ,12.50,T. Benjamin WR - LAC ,0.00,R. Wilson QB - SEA ,24.20,J. Landry WR - CLE ,6.20,104.52,Sean,104.86
Howard,5,K. Cousins QB - MIN ,8.90,A. Ekeler RB - LAC ,23.30,N. Chubb RB - CLE ,19.80,K. Golladay WR - DET ,25.70,D. Moore WR - CAR ,17.90,A. Hooper TE - ATL ,7.40,T. Hilton WR - IND ,14.30,H. Butker K - KC ,4.00,Titans DEF ,8.00,C. Keenum QB - WAS ,16.74,D. Johnson RB - ARI ,8.40,D. Westbrook WR - JAX ,1.30,C. Ridley WR - ATL ,24.50,Rams DEF ,8.00,-,-,129.30,Justin,154.58
Ulises,3,D. Prescott QB - DAL ,27.66,E. Elliott RB - DAL ,20.00,C. Carson RB - SEA ,9.70,S. Watkins WR - KC ,10.90,A. Cooper WR - DAL ,14.40,T. Kelce TE - KC ,23.70,R. Woods WR - LA ,6.20,S. Ficken K - NYJ ,3.00,Steelers DEF ,7.00,A. Rodgers QB - GB ,14.36,J. White RB - NE ,11.90,T. Hill WR - KC ,0.00,J. Mixon RB - CIN ,5.70,M. Andrews TE - BAL ,25.20,D. Metcalf WR - SEA ,15.10,122.56,Luke,121.54
