Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,4,K. Cousins QB - MIN ,13.58,D. Henry RB - TEN ,23.90,S. Barkley RB - NYG ,9.70,M. Jones WR - DET ,6.80,K. Allen WR - LAC ,13.30,G. Kittle TE - SF ,18.70,A. Robinson WR - CHI ,21.80,M. Crosby K - GB ,8.00,Titans DEF ,10.00,D. Brees QB - NO ,40.06,T. Coleman RB - SF ,0.60,J. Mixon RB - CIN ,27.60,M. Andrews TE - BAL ,2.40,D. Chark WR - JAX ,16.50,D. Metcalf WR - SEA ,13.80,125.78,Luke,89.96
Sean,6,R. Tannehill QB - TEN ,27.54,D. Guice RB - WAS ,4.20,D. Singletary RB - BUF ,17.80,J. Crowder WR - NYJ ,5.90,C. Ridley WR - ATL ,18.60,T. Higbee TE - LA ,18.60,D. Samuel WR - SF ,15.90,W. Lutz K - NO ,12.00,Ravens DEF ,9.00,T. Brady QB - NE ,10.76,Z. Ertz TE - PHI ,30.10,R. Griffin TE - NYJ ,1.80,M. Evans WR - TB ,13.10,J. Landry WR - CLE ,11.60,O. Beckham WR - CLE ,5.90,129.54,Howard,91.78
Justin,3,L. Jackson QB - BAL ,19.80,L. Fournette RB - JAX ,9.30,A. Kamara RB - NO ,6.30,C. Godwin WR - TB ,16.10,D. Moore WR - CAR ,12.10,K. Rudolph TE - MIN ,3.10,C. Kupp WR - LA ,14.50,C. Boswell K - PIT ,11.00,Steelers DEF ,18.00,L. Bell RB - NYJ ,0.00,J. Winston QB - TB ,34.74,E. Engram TE - NYG ,0.00,M. Brown WR - BAL ,2.80,D. Montgomery RB - CHI ,6.60,Patriots DEF ,5.00,110.20,Aiden ,153.12
Luke,7,K. Murray QB - ARI ,9.96,J. Conner RB - PIT ,0.00,A. Jones RB - GB ,31.20,D. Adams WR - GB ,8.10,M. Thomas WR - NO ,30.40,V. McDonald TE - PIT ,1.30,A. Thielen WR - MIN ,0.00,E. Pineiro K - CHI ,7.00,Bears DEF ,2.00,M. Sanu WR - NE ,2.30,J. Goff QB - LA ,16.12,M. Mack RB - IND ,9.80,P. Lindsay RB - DEN ,13.50,M. Valdes-Scantling WR - GB ,0.00,Packers DEF ,7.00,89.96,Alex,125.78
Ethan,8,A. Luck QB ,0.00,D. Cook RB - MIN ,15.50,C. McCaffrey RB - CAR ,24.50,J. Jones WR - ATL ,11.60,A. Brown WR ,0.00,H. Henry TE - LAC ,11.90,D. Freeman RB - ATL ,19.40,K. Fairbairn K - HOU ,8.00,Chargers DEF ,6.00,M. Ingram RB - BAL ,10.90,K. Drake RB - ARI ,9.70,R. Anderson WR - NYJ ,25.10,D. Njoku TE - CLE ,1.40,M. Williams WR - LAC ,14.30,J. Jacobs RB - LV ,0.00,96.90,Ulises,121.80
Aiden ,1,P. Mahomes QB - KC ,13.92,M. Gordon RB - LAC ,19.40,A. Ekeler RB - LAC ,31.30,J. Edelman WR - NE ,24.30,T. Hill WR - KC ,13.00,T. Kelce TE - KC ,18.00,D. Hopkins WR - HOU ,26.20,J. Tucker K - BAL ,6.00,Saints DEF ,1.00,J. Cook TE - NO ,20.40,R. Wilson QB - SEA ,10.60,L. Murray RB - NO ,11.40,D. Parker WR - MIA ,4.80,T. Lockett WR - SEA ,8.30,T. Gurley RB - LA ,21.30,153.12,Justin,110.20
Howard,5,D. Watson QB - HOU ,28.08,J. White RB - NE ,12.40,M. Sanders RB - PHI ,10.90,K. Golladay WR - DET ,17.80,C. Sutton WR - DEN ,8.40,A. Hooper TE - ATL ,5.20,A. Jeffery WR - PHI ,0.00,H. Butker K - KC ,11.00,49ers DEF ,-2.00,E. Sanders WR - SF ,34.10,T. Hilton WR - IND ,0.00,D. Fells TE - HOU ,2.20,J. Brown WR - BUF ,5.60,D. Johnson RB - ARI ,13.30,C. Wentz QB - PHI ,19.90,91.78,Sean,129.54
Ulises,2,A. Rodgers QB - GB ,11.40,E. Elliott RB - DAL ,23.30,N. Chubb RB - CLE ,12.70,R. Woods WR - LA ,25.70,A. Cooper WR - DAL ,20.30,D. Waller TE - LV ,11.20,S. Diggs WR - MIN ,15.20,Z. Gonzalez K - ARI ,5.00,Panthers DEF ,-3.00,J. Doyle TE - IND ,4.70,D. Prescott QB - DAL ,17.46,W. Fuller WR - HOU ,0.00,K. Hunt RB - CLE ,14.80,C. Carson RB - SEA ,12.10,T. McLaurin WR - WAS ,15.70,121.80,Ethan,96.90
