Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,4,D. Brees QB - NO ,28.28,D. Henry RB - TEN ,8.60,S. Barkley RB - NYG ,30.30,K. Allen WR - LAC ,18.90,A. Robinson WR - CHI ,19.50,G. Kittle TE - SF ,26.40,J. Mixon RB - CIN ,18.60,R. Gould K - SF ,10.00,Titans DEF ,5.00,K. Cousins QB - MIN ,11.68,T. Coleman RB - SF ,4.00,T. Boyd WR - CIN ,5.60,M. Andrews TE - BAL ,15.20,D. Chark WR - JAX ,0.00,D. Metcalf WR - SEA ,11.60,165.58,Aiden ,122.00
Sean,6,J. Garoppolo QB - SF ,12.60,R. Mostert RB - SF ,10.90,B. Scott RB - PHI ,13.50,J. Landry WR - CLE ,7.30,A. Brown WR - TEN ,25.40,Z. Ertz TE - PHI ,17.10,D. Samuel WR - SF ,4.70,W. Lutz K - NO ,10.00,Ravens DEF ,5.00,R. Tannehill QB - TEN ,24.16,M. Evans WR - TB ,0.00,O. Beckham WR - CLE ,14.60,J. Crowder WR - NYJ ,27.00,T. Higbee TE - LA ,23.10,D. Singletary RB - BUF ,8.90,106.50,Luke,127.26
Justin,3,L. Jackson QB - BAL ,37.08,L. Fournette RB - JAX ,12.30,A. Kamara RB - NO ,13.90,C. Godwin WR - TB ,17.10,D. Moore WR - CAR ,20.30,K. Rudolph TE - MIN ,7.80,L. Bell RB - NYJ ,10.80,C. Boswell K - PIT ,4.00,Patriots DEF ,20.00,J. Winston QB - TB ,32.72,E. Engram TE - NYG ,0.00,C. Kupp WR - LA ,16.10,M. Brown WR - BAL ,14.50,D. Montgomery RB - CHI ,5.90,Steelers DEF ,6.00,143.28,Ulises,133.18
Luke,7,K. Murray QB - ARI ,16.36,A. Jones RB - GB ,17.10,P. Lindsay RB - DEN ,3.20,D. Adams WR - GB ,23.30,M. Thomas WR - NO ,30.80,D. Goedert TE - PHI ,10.50,A. Thielen WR - MIN ,6.00,E. Pineiro K - CHI ,7.00,Packers DEF ,13.00,M. Sanu WR - NE ,3.30,J. Goff QB - LA ,17.56,J. Conner RB - PIT ,15.10,M. Mack RB - IND ,1.90,M. Valdes-Scantling WR - GB ,0.00,Bears DEF ,1.00,127.26,Sean,106.50
Ethan,8,A. Luck QB ,0.00,D. Cook RB - MIN ,7.30,C. McCaffrey RB - CAR ,37.50,J. Jones WR - ATL ,38.40,A. Brown WR ,0.00,H. Henry TE - LAC ,2.90,D. Freeman RB - ATL ,7.50,K. Fairbairn K - HOU ,6.00,Chargers DEF ,1.00,M. Ingram RB - BAL ,23.60,K. Drake RB - ARI ,39.60,R. Anderson WR - NYJ ,12.60,D. Njoku TE - CLE ,0.00,M. Williams WR - LAC ,17.10,J. Jacobs RB - LV ,12.90,100.60,Howard,108.72
Aiden ,1,P. Mahomes QB - KC ,22.70,M. Gordon RB - LAC ,7.40,A. Ekeler RB - LAC ,13.10,J. Edelman WR - NE ,2.90,T. Hill WR - KC ,23.80,T. Kelce TE - KC ,25.20,D. Hopkins WR - HOU ,17.90,J. Tucker K - BAL ,4.00,Saints DEF ,5.00,J. Cook TE - NO ,9.40,R. Wilson QB - SEA ,19.34,L. Murray RB - NO ,6.90,D. Parker WR - MIA ,23.20,T. Lockett WR - SEA ,26.00,T. Gurley RB - LA ,20.80,122.00,Alex,165.58
Howard,5,D. Watson QB - HOU ,16.92,J. White RB - NE ,15.20,M. Sanders RB - PHI ,35.20,J. Brown WR - BUF ,16.90,K. Golladay WR - DET ,7.40,D. Fells TE - HOU ,1.20,E. Sanders WR - SF ,2.90,H. Butker K - KC ,9.00,49ers DEF ,4.00,T. Hilton WR - IND ,6.50,D. Johnson RB - ARI ,0.60,C. Wentz QB - PHI ,21.54,A. Hooper TE - ATL ,5.00,M. Gallup WR - DAL ,1.60,C. Sutton WR - DEN ,11.90,108.72,Ethan,100.60
Ulises,2,D. Prescott QB - DAL ,17.68,E. Elliott RB - DAL ,31.00,C. Carson RB - SEA ,26.70,R. Woods WR - LA ,5.70,S. Diggs WR - MIN ,12.00,D. Waller TE - LV ,20.20,A. Cooper WR - DAL ,2.90,Z. Gonzalez K - ARI ,8.00,Eagles DEF ,9.00,A. Rodgers QB - GB ,14.42,J. Doyle TE - IND ,4.10,W. Fuller WR - HOU ,11.10,K. Hunt RB - CLE ,15.60,N. Chubb RB - CLE ,23.80,T. McLaurin WR - WAS ,24.00,133.18,Justin,143.28
