Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Allen QB - BUF ,24.98,K. Williams RB - LA IA ,16.40,J. Gibbs RB - DET ,24.00,S. Diggs WR - HOU ,7.90,A. Brown WR - PHI Q ,14.00,S. LaPorta TE - DET Q ,4.80,R. Rice WR - KC IA ,11.70,C. Santos K - CHI ,9.00,Broncos DEF ,5.00,D. Henry RB - BAL ,21.38,S. Barkley RB - PHI ,19.40,J. Ferguson TE - DAL ,8.50,B. Hall RB - NYJ ,43.10,B. Purdy QB - SF IA ,2.40,J. Addison WR - MIN ,1.20,117.78,Ulises,155.32
Joshua,7,P. Mahomes QB - KC IA ,16.70,D. Swift RB - CHI IA ,15.20,J. Ford RB - CLE ,9.30,K. Allen WR - CHI IA ,0.00,D. Samuel WR - SF ,9.40,K. Pitts TE - ATL ,13.90,T. Dell WR - HOU IR ,0.00,J. Sanders K - MIA ,22.00,Eagles DEF ,4.00,L. Thomas TE - WAS ,14.60,C. Kupp WR - LA IA ,10.90,K. Murray QB - ARI ,20.40,T. McLaurin WR - WAS ,8.00,T. Higgins WR - CIN IA ,25.00,J. Cook RB - BUF ,5.00,90.50,Luke,107.44
Justin,5,M. Stafford QB - LA IA ,20.72,J. Jacobs RB - GB IA ,0.00,T. Pollard RB - TEN ,5.30,C. Lamb WR - DAL ,25.20,J. Jefferson WR - MIN ,26.10,C. Kmet TE - CHI Q ,14.70,B. Aiyuk WR - SF ,17.30,B. Aubrey K - DAL ,8.00,Cowboys DEF ,1.00,C. Sutton WR - DEN Q ,0.00,G. Edwards RB - LAC ,14.00,D. Singletary RB - NYG ,9.30,T. Tagovailoa QB - MIA ,15.52,P. Freiermuth TE - PIT ,0.00,J. Warren RB - PIT ,10.40,118.32,Aiden,156.44
Luke,6,J. Hurts QB - PHI Q ,23.44,A. Jones RB - MIN ,14.50,T. Etienne RB - JAX ,6.10,D. Adams WR - LV ,1.40,G. Wilson WR - NYJ Q ,15.80,T. Kelce TE - KC IA ,9.40,N. Collins WR - HOU ,13.80,J. Myers K - SEA ,8.00,Ravens DEF ,15.00,M. Mariota QB - WAS ,0.00,J. Goff QB - DET ,14.28,A. Mattison RB - LV ,-0.10,R. Doubs WR - GB Q ,17.90,K. Walker RB - SEA ,6.60,Z. Charbonnet RB - SEA ,0.60,107.44,Joshua,90.50
Matthew,1,L. Jackson QB - BAL IA ,22.58,J. Mixon RB - HOU ,9.00,R. White RB - TB ,19.70,M. Evans WR - TB ,27.60,T. Hill WR - MIA ,18.90,T. Hockenson TE - MIN IR ,9.80,D. Smith WR - PHI IA ,17.90,J. Tucker K - BAL ,15.00,Bills DEF ,5.00,D. Hopkins WR - TEN ,4.00,J. Fields QB - PIT ,24.50,J. Williams RB - DEN ,10.90,T. McBride TE - ARI ,9.10,B. Robinson RB - WAS ,0.00,C. Stroud QB - HOU ,0.00,145.48,Howard,131.32
Aiden,8,T. Lawrence QB - JAX ,9.34,J. Conner RB - ARI ,22.20,A. Ekeler RB - WAS ,11.60,A. Cooper WR - CLE IA ,51.50,A. St. Brown WR - DET ,28.60,G. Kittle TE - SF Q ,19.60,I. Pacheco RB - KC ,10.60,B. McManus K - WAS ,0.00,49ers DEF ,3.00,M. Brown WR - KC IR ,0.00,Z. Moss RB - CIN ,0.00,J. Love QB - GB ,23.96,M. Pittman WR - IND ,0.00,S. Howell QB - SEA ,-1.76,T. Bass K - BUF ,6.00,156.44,Justin,118.32
Howard,4,D. Prescott QB - DAL ,18.62,A. Kamara RB - NO IA ,8.50,B. Robinson RB - ATL ,19.20,D. Moore WR - CHI ,4.80,C. Ridley WR - TEN ,25.80,D. Njoku TE - CLE ,16.40,E. Elliott RB - DAL ,21.00,D. Hopkins K - CLE IA ,2.00,Patriots DEF ,15.00,N. Brown WR - HOU IA ,6.80,J. Taylor RB - IND ,10.30,C. Hubbard RB - CAR ,12.10,J. Chase WR - CIN ,0.00,I. Likely TE - BAL ,8.60,J. Reed WR - GB ,0.00,131.32,Matthew,145.48
Ulises,3,B. Mayfield QB - TB ,19.82,R. Mostert RB - MIA IA ,12.00,C. McCaffrey RB - SF IA ,25.10,D. Metcalf WR - SEA ,15.60,P. Nacua WR - LA ,33.00,E. Engram TE - JAX ,17.50,C. Olave WR - NO ,23.30,H. Butker K - KC ,2.00,Browns DEF ,7.00,D. Montgomery RB - DET ,14.90,J. Waddle WR - MIA IA ,6.20,R. Stevenson RB - NE IR ,0.00,Z. Flowers WR - BAL IA ,22.20,D. Kincaid TE - BUF ,1.70,D. Achane RB - MIA ,4.10,155.32,Alex,117.78
