Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,3,J. Allen QB - BUF ,13.86,K. Williams RB - LA IA ,21.80,B. Hall RB - NYJ ,20.30,S. Diggs WR - HOU ,20.00,A. Brown WR - PHI Q ,20.10,S. LaPorta TE - DET Q ,7.60,J. Addison WR - MIN ,11.80,B. Maher K - LA ,14.00,Ravens DEF ,11.00,J. Conner RB - ARI ,0.00,L. Jackson QB - BAL IA ,17.12,S. Barkley RB - PHI ,13.80,D. Metcalf WR - SEA ,10.90,C. Akers RB - MIN IR ,2.50,R. White RB - TB ,6.80,140.46,Aiden,113.04
Joshua,7,P. Mahomes QB - KC IA ,17.34,D. Swift RB - CHI IA ,17.80,T. Etienne RB - JAX ,23.30,C. Kupp WR - LA IA ,27.80,D. Samuel WR - SF ,1.10,L. Thomas TE - WAS ,1.20,T. Higgins WR - CIN IA ,4.00,Y. Koo K - ATL ,4.00,Eagles DEF ,6.00,D. Waller TE - NYG ,9.30,D. Watson QB - CLE IR ,0.00,T. McLaurin WR - WAS ,14.10,A. Dillon RB - GB IA ,0.00,K. Pitts TE - ATL ,14.30,D. Pierce RB - HOU ,3.40,102.54,Ulises,107.78
Justin,5,J. Burrow QB - CIN IR ,13.80,J. Mixon RB - HOU ,9.20,T. Pollard RB - TEN ,17.00,C. Lamb WR - DAL ,18.70,B. Aiyuk WR - SF ,11.60,T. Hockenson TE - MIN IR ,11.00,T. Atwell WR - LA ,4.00,J. Elliott K - PHI ,2.00,Saints DEF ,5.00,C. Kmet TE - CHI Q ,2.90,J. Love QB - GB ,0.00,J. Jefferson WR - MIN ,0.00,J. Ford RB - CLE ,11.10,G. Pickens WR - PIT ,0.00,Steelers DEF ,0.00,92.30,Matthew,111.30
Luke,4,J. Fields QB - PIT ,4.92,A. Mattison RB - LV ,11.20,K. Walker RB - SEA ,17.90,D. Adams WR - LV ,4.90,D. Moore WR - CHI ,10.10,T. Kelce TE - KC IA ,21.40,A. Thielen WR - CAR ,28.50,J. Myers K - SEA ,9.00,Raiders DEF ,9.00,M. Evans WR - TB ,8.90,D. Foreman RB - CLE IA ,7.70,A. Jones RB - MIN ,0.00,J. Ferguson TE - DAL ,2.50,G. Wilson WR - NYJ Q ,17.00,E. Demercado RB - ARI ,2.70,116.92,Howard,139.58
Matthew,1,J. Hurts QB - PHI Q ,19.90,J. Cook RB - BUF ,7.10,B. Robinson RB - ATL ,13.00,K. Allen WR - CHI IA ,21.50,J. Chase WR - CIN ,14.00,D. Goedert TE - PHI ,9.20,C. Ridley WR - TEN ,6.60,D. Carlson K - LV ,13.00,Bills DEF ,7.00,M. Sanders RB - CAR ,0.00,G. Davis WR - JAX Q ,3.10,J. Taylor RB - IND ,11.50,D. Smith WR - PHI IA ,9.40,B. Purdy QB - SF IA ,7.70,B. Robinson RB - WAS ,13.60,111.30,Justin,92.30
Aiden,8,K. Cousins QB - ATL IR ,8.74,Z. Moss RB - CIN ,17.90,I. Pacheco RB - KC ,15.80,M. Pittman WR - IND ,19.90,A. St. Brown WR - DET ,30.40,G. Kittle TE - SF Q ,1.10,A. Ekeler RB - WAS ,10.20,T. Bass K - BUF ,2.00,49ers DEF ,7.00,A. Cooper WR - CLE IA ,14.80,H. Henry TE - NE IR ,1.70,C. Godwin WR - TB ,13.70,M. Brown WR - KC IR ,7.40,T. Lawrence QB - JAX ,14.74,T. Dell WR - HOU IR ,0.00,113.04,Alex,140.46
Howard,2,T. Tagovailoa QB - MIA ,22.48,A. Kamara RB - NO IA ,17.40,J. Jacobs RB - GB IA ,11.30,D. Hopkins WR - TEN ,3.00,T. Hill WR - MIA ,28.30,M. Andrews TE - BAL IR ,10.90,R. Mostert RB - MIA IA ,34.20,K. Fairbairn K - HOU ,8.00,Cowboys DEF ,4.00,E. Elliott RB - DAL ,11.90,E. Engram TE - JAX ,11.10,C. Kirk WR - JAX IA ,13.90,J. Meyers WR - LV ,17.10,N. Collins WR - HOU ,12.00,C. Stroud QB - HOU ,14.16,139.58,Luke,116.92
Ulises,6,J. Herbert QB - LAC IR ,19.08,D. Henry RB - BAL ,19.30,C. McCaffrey RB - SF IA ,14.20,J. Waddle WR - MIA IA ,18.10,P. Nacua WR - LA ,6.60,Z. Ertz TE - WAS Q ,4.20,D. Montgomery RB - DET ,4.30,H. Butker K - KC ,17.00,Dolphins DEF ,5.00,J. Dobbs QB - SF ,10.10,J. Jeudy WR - CLE ,4.40,R. Stevenson RB - NE IR ,18.00,C. Olave WR - NO ,16.60,Z. Flowers WR - BAL IA ,17.10,D. Achane RB - MIA ,0.00,107.78,Joshua,102.54
