Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,5,J. Allen QB - BUF ,36.50,J. Conner RB - ARI ,6.60,K. Williams RB - LA IA ,27.70,S. Diggs WR - HOU ,36.00,A. Brown WR - PHI Q ,38.50,S. LaPorta TE - DET Q ,9.60,D. Metcalf WR - SEA ,12.40,J. Sanders K - MIA ,2.00,Chiefs DEF ,5.00,L. Jackson QB - BAL IA ,28.14,S. Barkley RB - PHI ,0.00,C. Akers RB - MIN IR ,7.10,B. Hall RB - NYJ ,9.90,R. White RB - TB ,10.80,J. Addison WR - MIN ,0.00,174.30,Justin,88.50
Joshua,7,P. Mahomes QB - KC IA ,13.22,D. Swift RB - CHI IA ,17.90,T. Etienne RB - JAX ,10.20,D. Samuel WR - SF ,0.60,T. Higgins WR - CIN IA ,3.90,D. Waller TE - NYG ,5.10,T. McLaurin WR - WAS ,22.60,Y. Koo K - ATL ,1.00,Eagles DEF ,5.00,B. Cooks WR - DAL ,6.70,C. Kupp WR - LA IA ,0.00,D. Watson QB - CLE IR ,0.00,A. Dillon RB - GB IA ,1.10,K. Pitts TE - ATL ,4.10,D. Pierce RB - HOU ,11.80,79.52,Luke,89.34
Justin,4,J. Burrow QB - CIN IR ,4.70,J. Mixon RB - HOU ,8.60,T. Pollard RB - TEN ,9.00,C. Lamb WR - DAL ,14.80,J. Jefferson WR - MIN ,26.50,T. Hockenson TE - MIN IR ,4.40,G. Pickens WR - PIT ,5.50,J. Elliott K - PHI ,16.00,Steelers DEF ,-1.00,C. Sutton WR - DEN Q ,11.70,J. Love QB - GB ,17.64,B. Aiyuk WR - SF ,20.80,T. Atwell WR - LA ,7.40,P. Freiermuth TE - PIT ,3.70,J. Ford RB - CLE ,9.50,88.50,Alex,174.30
Luke,2,D. Prescott QB - DAL ,14.34,A. Jones RB - MIN ,2.40,K. Walker RB - SEA ,13.90,M. Evans WR - TB ,7.00,D. Adams WR - LV ,15.50,T. Kelce TE - KC IA ,12.00,A. Thielen WR - CAR ,15.20,J. Myers K - SEA ,6.00,Patriots DEF ,3.00,D. Moore WR - CHI ,27.10,A. Mattison RB - LV ,10.80,J. Fields QB - PIT ,27.90,J. Williams RB - DEN ,3.90,G. Wilson WR - NYJ Q ,15.00,T. Dell WR - HOU IR ,3.90,89.34,Joshua,79.52
Matthew,3,J. Hurts QB - PHI Q ,24.16,J. Cook RB - BUF ,14.70,B. Robinson RB - ATL ,18.70,K. Allen WR - CHI IA ,12.20,J. Chase WR - CIN ,14.30,D. Goedert TE - PHI ,4.50,D. Smith WR - PHI IA ,14.80,D. Carlson K - LV ,5.00,Bills DEF ,9.00,M. Thomas WR - NO IR ,9.30,C. Ridley WR - TEN ,11.80,M. Sanders RB - CAR ,6.20,J. Taylor RB - IND ,0.00,N. Harris RB - PIT ,11.30,B. Robinson RB - WAS ,13.10,117.36,Aiden,84.96
Aiden,8,K. Cousins QB - ATL IR ,9.56,Z. Moss RB - CIN ,9.00,I. Pacheco RB - KC ,24.80,M. Pittman WR - IND ,4.50,A. St. Brown WR - DET ,16.60,G. Kittle TE - SF Q ,1.90,A. Cooper WR - CLE IA ,2.60,T. Bass K - BUF ,14.00,49ers DEF ,2.00,H. Henry TE - NE IR ,9.10,K. Hunt RB - CLE ,1.20,C. Godwin WR - TB ,19.40,A. Ekeler RB - WAS ,0.00,T. Lawrence QB - JAX ,16.48,Browns DEF ,4.00,84.96,Matthew,117.36
Howard,1,C. Stroud QB - HOU ,21.84,A. Kamara RB - NO IA ,21.40,J. Gibbs RB - DET ,9.10,J. Meyers WR - LV ,5.30,N. Collins WR - HOU ,35.80,E. Engram TE - JAX ,12.90,J. Jacobs RB - GB IA ,27.90,J. Moody K - SF ,5.00,Cowboys DEF ,27.00,D. Hopkins WR - TEN ,10.30,R. Mostert RB - MIA IA ,5.50,T. Hill WR - MIA ,10.20,C. Kirk WR - JAX IA ,16.40,M. Andrews TE - BAL IR ,25.00,T. Tagovailoa QB - MIA ,13.98,166.24,Ulises,166.08
Ulises,6,J. Herbert QB - LAC IR ,23.38,C. McCaffrey RB - SF IA ,48.70,D. Achane RB - MIA ,27.00,C. Olave WR - NO ,1.40,P. Nacua WR - LA ,31.30,H. Hurst TE - LAC IR ,1.70,J. Waddle WR - MIA IA ,8.60,H. Butker K - KC ,11.00,Buccaneers DEF ,13.00,Z. Ertz TE - WAS Q ,11.30,D. Henry RB - BAL ,24.38,D. Montgomery RB - DET ,34.10,J. Jeudy WR - CLE ,8.20,R. Stevenson RB - NE IR ,6.00,Z. Flowers WR - BAL IA ,8.00,166.08,Howard,166.24
