Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,6,J. Allen QB - BUF ,23.66,S. Barkley RB - PHI ,27.20,J. Kelley RB - LAC ,3.90,S. Diggs WR - HOU ,13.60,A. Brown WR - PHI Q ,6.90,H. Henry TE - NE IR ,17.20,J. Addison WR - MIN ,16.20,J. Sanders K - MIA ,6.00,Buccaneers DEF ,17.00,J. Conner RB - ARI ,16.60,D. Njoku TE - CLE ,6.80,L. Jackson QB - BAL IA ,22.88,D. Metcalf WR - SEA ,13.50,B. Hall RB - NYJ ,0.90,R. White RB - TB ,21.30,131.66,Matthew,143.82
Joshua,5,P. Mahomes QB - KC IA ,21.20,D. Swift RB - CHI IA ,27.10,T. Etienne RB - JAX ,6.20,D. Samuel WR - SF ,22.10,T. Higgins WR - CIN IA ,28.90,D. Waller TE - NYG ,13.60,T. McLaurin WR - WAS ,16.40,Y. Koo K - ATL ,13.00,Eagles DEF ,9.00,Z. Jones WR - JAX ,0.00,C. Kupp WR - LA IA ,0.00,D. Watson QB - CLE IR ,11.60,A. Dillon RB - GB IA ,7.30,K. Pitts TE - ATL ,3.50,D. Pierce RB - HOU ,5.50,157.50,Howard,129.60
Justin,1,J. Burrow QB - CIN IR ,15.38,J. Mixon RB - HOU ,13.50,T. Pollard RB - TEN ,19.90,C. Lamb WR - DAL ,25.30,J. Jefferson WR - MIN ,24.90,T. Hockenson TE - MIN IR ,25.60,C. Ridley WR - TEN ,5.20,J. Tucker K - BAL ,9.00,Bills DEF ,10.00,E. Elliott RB - DAL ,1.30,C. Akers RB - MIN IR ,0.00,B. Aiyuk WR - SF ,7.30,P. Freiermuth TE - PIT ,1.20,G. Pickens WR - PIT ,22.70,J. Dotson WR - WAS ,5.20,148.78,Aiden,75.74
Luke,7,J. Fields QB - PIT ,14.74,J. Williams RB - DEN ,7.80,K. Walker RB - SEA ,18.40,M. Evans WR - TB ,29.10,D. Adams WR - LV ,20.40,T. Kelce TE - KC IA ,12.60,G. Wilson WR - NYJ Q ,16.30,J. Myers K - SEA ,7.00,Patriots DEF ,3.00,D. Prescott QB - DAL ,19.60,G. Everett TE - CHI Q ,7.70,A. Jones RB - MIN ,0.00,M. Williams WR - NYJ IR ,16.60,D. Moore WR - CHI ,16.40,A. Mattison RB - LV ,4.90,129.34,Ulises,124.70
Matthew,4,J. Hurts QB - PHI Q ,25.22,J. Cook RB - BUF ,19.90,B. Robinson RB - ATL ,21.20,K. Allen WR - CHI IA ,31.10,J. Chase WR - CIN ,8.10,D. Goedert TE - PHI ,8.20,D. Smith WR - PHI IA ,23.10,R. Patterson K - JAX ,7.00,Jets DEF ,0.00,M. Thomas WR - NO IR ,12.50,D. Cook RB - BAL ,0.20,M. Sanders RB - CAR ,7.70,J. Taylor RB - IND ,0.00,N. Harris RB - PIT ,5.30,C. Watson WR - GB IA ,0.00,143.82,Alex,131.66
Aiden,8,T. Lawrence QB - JAX ,9.24,J. Williams RB - NO ,2.90,J. Jacobs RB - GB IA ,9.90,M. Pittman WR - IND ,13.60,A. St. Brown WR - DET ,14.20,G. Kittle TE - SF Q ,6.00,K. Bourne WR - NE IR ,6.90,T. Bass K - BUF ,8.00,49ers DEF ,5.00,A. Cooper WR - CLE IA ,16.00,C. Godwin WR - TB ,10.80,A. Ekeler RB - WAS ,0.00,C. Kirk WR - JAX IA ,21.96,C. Okonkwo TE - TEN ,7.50,I. Pacheco RB - KC ,8.00,75.74,Justin,148.78
Howard,3,J. Garoppolo QB - LA ,7.50,D. Henry RB - BAL ,18.50,J. Gibbs RB - DET ,12.60,T. Hill WR - MIA ,15.00,N. Collins WR - HOU ,27.60,E. Engram TE - JAX ,11.70,R. Mostert RB - MIA IA ,25.70,D. Carlson K - LV ,4.00,Saints DEF ,7.00,D. Hopkins WR - TEN ,8.00,M. Andrews TE - BAL IR ,15.50,J. Meyers WR - LV ,0.00,D. Johnson WR - CAR ,0.00,T. Tagovailoa QB - MIA ,12.26,K. Herbert RB - CHI ,6.80,129.60,Joshua,157.50
Ulises,2,J. Herbert QB - LAC IR ,22.20,C. McCaffrey RB - SF IA ,22.50,N. Chubb RB - CLE IR ,6.40,J. Waddle WR - MIA IA ,12.40,C. Olave WR - NO ,14.60,Z. Ertz TE - WAS Q ,11.60,R. Stevenson RB - NE IR ,15.00,H. Butker K - KC ,5.00,Cowboys DEF ,15.00,A. Kamara RB - NO IA ,0.00,D. Montgomery RB - DET ,12.40,J. Jeudy WR - CLE ,5.50,Z. Flowers WR - BAL IA ,10.80,P. Nacua WR - LA ,30.10,D. Achane RB - MIA ,1.90,124.70,Luke,129.34
