Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Allen QB - BUF ,21.16,K. Williams RB - LA IA ,30.10,J. Gibbs RB - DET ,5.30,S. Diggs WR - HOU ,7.10,A. Brown WR - PHI Q ,9.30,S. LaPorta TE - DET Q ,15.40,R. Rice WR - KC IA ,17.70,C. Santos K - CHI ,13.00,Broncos DEF ,7.00,D. Henry RB - BAL ,4.20,S. Barkley RB - PHI ,8.80,Z. White RB - LV ,15.60,B. Hall RB - NYJ ,27.60,B. Purdy QB - SF IA ,17.60,J. Addison WR - MIN ,5.80,126.06,Howard,152.60
Joshua,7,P. Mahomes QB - KC IA ,12.00,D. Swift RB - CHI IA ,7.60,J. Cook RB - BUF ,5.40,C. Kupp WR - LA IA ,12.70,D. Samuel WR - SF ,18.20,K. Pitts TE - ATL ,1.50,T. Higgins WR - CIN IA ,2.90,J. Sanders K - MIA ,7.00,Eagles DEF ,5.00,K. Allen WR - CHI IA ,0.00,L. Thomas TE - WAS ,5.00,K. Murray QB - ARI ,23.68,T. McLaurin WR - WAS ,16.10,J. Ford RB - CLE ,26.10,T. Dell WR - HOU IR ,0.00,72.30,Justin,121.58
Justin,5,M. Stafford QB - LA IA ,12.58,T. Pollard RB - TEN ,5.90,D. Singletary RB - NYG ,11.60,C. Lamb WR - DAL ,40.20,J. Jefferson WR - MIN ,10.90,C. Kmet TE - CHI Q ,0.00,B. Aiyuk WR - SF ,24.40,B. Aubrey K - DAL ,10.00,Cowboys DEF ,6.00,C. Sutton WR - DEN Q ,0.00,G. Edwards RB - LAC ,10.80,J. Jacobs RB - GB IA ,0.00,T. Tagovailoa QB - MIA ,14.88,P. Freiermuth TE - PIT ,7.40,J. Warren RB - PIT ,19.80,121.58,Joshua,72.30
Luke,6,J. Hurts QB - PHI Q ,19.18,A. Jones RB - MIN ,14.00,T. Etienne RB - JAX ,25.80,N. Collins WR - HOU ,15.70,G. Wilson WR - NYJ Q ,9.90,T. Kelce TE - KC IA ,4.60,D. Adams WR - LV ,37.60,J. Myers K - SEA ,11.00,Ravens DEF ,10.00,M. Mariota QB - WAS ,0.00,J. Goff QB - DET ,10.84,A. Mattison RB - LV ,5.00,R. Doubs WR - GB Q ,5.80,K. Walker RB - SEA ,16.50,Z. Charbonnet RB - SEA ,9.10,147.78,Aiden,115.40
Matthew,1,L. Jackson QB - BAL IA ,36.34,J. Mixon RB - HOU ,18.70,R. White RB - TB ,8.60,M. Evans WR - TB ,10.00,T. Hill WR - MIA ,13.60,T. McBride TE - ARI ,10.80,D. Smith WR - PHI IA ,6.00,J. Tucker K - BAL ,8.00,Bills DEF ,17.00,D. Hopkins WR - TEN ,14.20,T. Hockenson TE - MIN IR ,0.00,J. Fields QB - PIT ,25.22,J. Williams RB - DEN ,8.80,B. Robinson RB - WAS ,11.60,C. Stroud QB - HOU ,12.92,129.04,Ulises,126.76
Aiden,8,T. Lawrence QB - JAX ,0.00,J. Conner RB - ARI ,26.30,A. Ekeler RB - WAS ,4.00,M. Pittman WR - IND ,9.60,A. St. Brown WR - DET ,22.10,G. Kittle TE - SF Q ,5.90,I. Pacheco RB - KC ,29.50,T. Bass K - BUF ,9.00,49ers DEF ,9.00,A. Cooper WR - CLE IA ,0.00,M. Brown WR - KC IR ,0.00,Z. Moss RB - CIN ,0.00,J. Love QB - GB ,28.44,S. Howell QB - SEA ,6.66,B. McManus K - WAS ,14.00,115.40,Luke,147.78
Howard,4,D. Prescott QB - DAL ,20.30,J. Taylor RB - IND ,17.40,B. Robinson RB - ATL ,11.60,D. Moore WR - CHI ,30.90,G. Pickens WR - PIT ,20.10,D. Njoku TE - CLE ,17.40,A. Kamara RB - NO IA ,6.90,J. Elliott K - PHI ,7.00,Texans DEF ,21.00,D. Robinson WR - LA ,13.20,N. Brown WR - HOU IA ,1.80,C. Ridley WR - TEN ,7.90,C. Hubbard RB - CAR ,11.10,J. Chase WR - CIN ,7.10,I. Likely TE - BAL ,18.20,152.60,Alex,126.06
Ulises,3,B. Mayfield QB - TB ,16.26,E. Elliott RB - DAL ,11.50,C. McCaffrey RB - SF IA ,13.10,C. Olave WR - NO ,5.60,P. Nacua WR - LA ,18.70,E. Engram TE - JAX ,12.00,D. Metcalf WR - SEA ,15.60,H. Butker K - KC ,21.00,Browns DEF ,13.00,R. Mostert RB - MIA IA ,0.00,D. Montgomery RB - DET ,12.50,J. Waddle WR - MIA IA ,0.00,Z. Flowers WR - BAL IA ,19.60,D. Kincaid TE - BUF ,12.70,D. Achane RB - MIA ,23.70,126.76,Matthew,129.04
