Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,J. Allen QB - BUF ,29.06,S. Barkley RB - PHI ,15.80,B. Hall RB - NYJ ,21.30,S. Diggs WR - HOU ,16.00,A. Brown WR - PHI Q ,33.00,S. LaPorta TE - DET Q ,19.70,J. Gibbs RB - DET ,29.90,K. Fairbairn K - HOU ,1.00,Jets DEF ,8.00,D. Henry RB - BAL ,16.20,G. Everett TE - CHI Q ,0.00,C. Godwin WR - TB ,17.80,D. London WR - ATL ,10.50,K. Williams RB - LA IA ,0.00,J. Addison WR - MIN ,21.40,173.76,Joshua,81.00
Joshua,7,P. Mahomes QB - KC IA ,5.60,D. Swift RB - CHI IA ,14.40,J. Cook RB - BUF ,8.30,K. Allen WR - CHI IA ,14.90,C. Kupp WR - LA IA ,6.10,D. Waller TE - NYG ,1.40,T. McLaurin WR - WAS ,17.30,Y. Koo K - ATL ,11.00,Eagles DEF ,2.00,D. Watson QB - CLE IR ,0.00,D. Samuel WR - SF ,0.00,T. Higgins WR - CIN IA ,11.90,A. Dillon RB - GB IA ,10.20,K. Pitts TE - ATL ,6.50,D. Pierce RB - HOU ,4.60,81.00,Alex,173.76
Justin,5,T. Tagovailoa QB - MIA ,21.76,J. Jacobs RB - GB IA ,16.80,T. Pollard RB - TEN ,6.50,C. Lamb WR - DAL ,41.00,B. Aiyuk WR - SF ,15.90,T. Hockenson TE - MIN IR ,20.80,C. Sutton WR - DEN Q ,10.90,J. Elliott K - PHI ,10.00,Steelers DEF ,10.00,C. Samuel WR - BUF ,6.20,C. Kmet TE - CHI Q ,17.90,J. Burrow QB - CIN IR ,27.62,J. Jefferson WR - MIN ,0.00,N. Harris RB - PIT ,10.50,J. Ford RB - CLE ,4.90,153.66,Luke,89.36
Luke,6,J. Hurts QB - PHI Q ,27.36,A. Mattison RB - LV ,4.30,K. Walker RB - SEA ,8.00,A. Thielen WR - CAR ,15.20,D. Adams WR - LV ,2.10,T. Kelce TE - KC IA ,11.80,A. Jones RB - MIN ,8.60,J. Myers K - SEA ,6.00,Ravens DEF ,6.00,M. Evans WR - TB ,12.90,J. Goff QB - DET ,12.68,D. Foreman RB - CLE IA ,4.60,J. Fields QB - PIT ,0.00,G. Wilson WR - NYJ Q ,17.60,G. Pickens WR - PIT ,9.20,89.36,Justin,153.66
Matthew,2,D. Prescott QB - DAL ,28.06,J. Taylor RB - IND ,10.70,B. Robinson RB - ATL ,12.20,T. Hill WR - MIA ,25.20,J. Chase WR - CIN ,25.20,D. Goedert TE - PHI ,7.60,J. Mixon RB - HOU ,20.00,J. Tucker K - BAL ,7.00,Bills DEF ,4.00,D. Hopkins WR - TEN ,34.80,K. Hunt RB - CLE ,13.70,C. Ridley WR - TEN ,14.30,D. Smith WR - PHI IA ,22.90,B. Purdy QB - SF IA ,18.30,B. Robinson RB - WAS ,9.90,139.96,Howard,120.88
Aiden,8,K. Cousins QB - ATL IR ,19.86,A. Ekeler RB - WAS ,23.30,I. Pacheco RB - KC ,6.70,M. Pittman WR - IND ,18.00,A. St. Brown WR - DET ,16.80,G. Kittle TE - SF Q ,23.90,M. Brown WR - KC IR ,15.30,T. Bass K - BUF ,6.00,49ers DEF ,4.00,A. Cooper WR - CLE IA ,14.90,H. Henry TE - NE IR ,5.80,J. Conner RB - ARI ,0.00,Z. Moss RB - CIN ,14.40,T. Lawrence QB - JAX ,14.68,C. Watson WR - GB IA ,6.30,133.86,Ulises,139.92
Howard,3,L. Jackson QB - BAL IA ,11.98,A. Kamara RB - NO IA ,27.00,T. Etienne RB - JAX ,25.90,C. Kirk WR - JAX IA ,8.60,D. Moore WR - CHI ,9.50,M. Andrews TE - BAL IR ,14.00,J. Meyers WR - LV ,2.90,D. Hopkins K - CLE IA ,8.00,Cowboys DEF ,13.00,D. Schultz TE - HOU ,2.50,J. Wilson RB - MIA ,5.70,D. Johnson WR - CAR ,16.50,J. Kelley RB - LAC ,2.10,N. Collins WR - HOU ,7.00,R. White RB - TB ,17.90,120.88,Matthew,139.96
Ulises,4,J. Herbert QB - LAC IR ,24.02,R. Mostert RB - MIA IA ,10.60,C. McCaffrey RB - SF IA ,29.80,J. Waddle WR - MIA IA ,25.10,P. Nacua WR - LA ,7.30,D. Kincaid TE - BUF ,17.50,C. Olave WR - NO ,9.60,H. Butker K - KC ,11.00,Browns DEF ,5.00,E. Engram TE - JAX ,16.80,D. Montgomery RB - DET ,0.00,D. Metcalf WR - SEA ,11.70,R. Stevenson RB - NE IR ,7.00,Z. Flowers WR - BAL IA ,6.90,D. Achane RB - MIA ,0.00,139.92,Aiden,133.86
