Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Burrow QB - CIN ,23.50,A. Ekeler RB - LAC ,23.90,J. Jacobs RB - LV ,6.00,S. Diggs WR - BUF ,4.60,D. Smith WR - PHI ,31.30,G. Kittle TE - SF ,30.00,S. Barkley RB - NYG ,27.30,J. Myers K - SEA ,4.00,Broncos DEF ,-4.00,L. Murray RB - BUF ,7.00,J. McKinnon RB - KC ,12.80,Z. Jones WR - JAX ,2.10,D. Samuel WR - SF ,0.00,C. Olave WR - NO ,0.00,Ravens DEF ,8.00,146.60,Ulises,160.18
Joshua,6,T. Lawrence QB - JAX ,18.26,D. Singletary RB - HOU ,20.50,T. Etienne RB - JAX ,14.20,C. Godwin WR - TB ,14.30,T. Higgins WR - CIN ,26.80,D. Knox TE - BUF ,12.80,N. Harris RB - PIT ,15.50,R. Gould K - SF ,13.00,Bills DEF ,10.00,T. Lockett WR - SEA ,0.00,D. Watson QB - CLE ,11.80,L. Jackson QB - BAL Q ,0.00,D. Johnson WR - PIT ,11.40,Z. Moss RB - IND ,8.00,P. Freiermuth TE - PIT Q ,13.60,145.36,Aiden,137.48
Justin,4,J. Fields QB - CHI Q ,9.86,D. Henry RB - TEN ,18.60,M. Sanders RB - CAR ,6.10,D. Hopkins WR - ARI Q ,1.40,J. Chase WR - CIN ,13.90,J. Johnson TE - NO ,1.90,C. Watson WR - GB ,10.90,N. Folk K - NE ,0.00,Cowboys DEF ,7.00,M. Evans WR - TB ,5.90,D. Njoku TE - CLE ,3.40,C. Kirk WR - JAX Q ,5.60,D. Swift RB - PHI ,3.50,J. Herbert QB - LAC Q ,5.50,B. Robinson RB - WAS Q ,5.80,69.66,Matthew,119.36
Luke,5,P. Mahomes QB - KC ,23.76,R. Stevenson RB - NE ,3.30,R. White RB - TB ,15.30,K. Allen WR - LAC ,21.40,D. Adams WR - LV ,3.50,D. Goedert TE - PHI ,9.70,A. Cooper WR - CLE ,13.20,B. Maher K - DAL ,16.00,Eagles DEF ,10.00,L. Fournette RB - TB ,25.20,J. Dobbins RB - BAL ,5.90,T. Tagovailoa QB - MIA ,10.40,B. Aiyuk WR - SF ,13.10,B. Knight RB - NYJ ,2.30,K. Walker RB - SEA ,12.50,116.16,Howard,97.24
Matthew,1,K. Cousins QB - MIN ,24.16,A. Jones RB - GB ,5.40,T. Pollard RB - DAL Q ,14.00,J. Jefferson WR - MIN ,31.30,G. Wilson WR - NYJ ,5.00,T. Kelce TE - KC ,17.30,N. Chubb RB - CLE ,11.20,D. Carlson K - LV ,4.00,49ers DEF ,7.00,C. Kupp WR - LA IR ,0.00,D. Foreman RB - CHI ,22.50,D. Moore WR - CHI ,20.10,M. Brown WR - ARI ,8.80,D. Montgomery RB - DET ,10.40,J. Hurts QB - PHI ,0.00,119.36,Justin,69.66
Aiden,7,J. Allen QB - BUF ,22.98,J. Mixon RB - CIN ,17.80,D. Cook RB - MIN ,10.70,J. Smith-Schuster WR - NE ,5.70,A. Brown WR - PHI ,16.30,T. Hockenson TE - MIN ,35.90,D. Metcalf WR - SEA ,15.10,J. Tucker K - BAL ,9.00,Jets DEF ,4.00,G. Smith QB - SEA ,12.20,R. Mostert RB - MIA Q ,4.90,T. Boyd WR - CIN Q ,5.10,S. Perine RB - DEN ,5.20,A. Lazard WR - NYJ ,11.10,T. Bass K - BUF ,3.00,137.48,Joshua,145.36
Howard,8,T. Brady QB - TB ,11.34,A. Kamara RB - NO ,19.00,I. Pacheco RB - KC ,10.00,T. McLaurin WR - WAS ,17.70,J. Jeudy WR - DEN ,17.70,E. Engram TE - JAX ,18.30,D. Peoples-Jones WR - CLE ,1.20,H. Butker K - KC ,6.00,Lions DEF ,-4.00,C. Patterson RB - ATL ,4.10,J. Goff QB - DET ,25.70,G. Everett TE - LAC ,0.00,M. Williams WR - LAC Q ,11.60,D. Slayton WR - NYG ,11.90,C. Akers RB - LA ,34.70,97.24,Luke,116.16
Ulises,3,D. Prescott QB - DAL ,27.98,J. Conner RB - ARI Q ,25.00,C. McCaffrey RB - SF ,13.80,T. Hill WR - MIA ,14.30,A. St. Brown WR - DET ,14.60,M. Andrews TE - BAL ,7.50,C. Lamb WR - DAL ,34.00,Y. Koo K - ATL ,9.00,Patriots DEF ,14.00,D. Waller TE - NYG ,9.80,E. Elliott RB - DAL ,13.10,M. Pittman WR - IND ,7.90,D. Jackson RB - IND ,3.90,J. Waddle WR - MIA ,25.30,G. Pickens WR - PIT ,16.70,160.18,Alex,146.60
