Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,7,D. Prescott QB - DAL ,4.46,A. Ekeler RB - LAC ,11.20,S. Barkley RB - NYG ,33.40,S. Diggs WR - BUF ,26.20,D. Samuel WR - SF ,12.60,H. Henry TE - NE ,4.00,T. McLaurin WR - WAS ,13.80,N. Folk K - NE ,1.00,Packers DEF ,1.00,C. Patterson RB - ATL ,22.60,G. Kittle TE - SF ,0.00,H. Renfrow WR - LV ,5.10,J. Burrow QB - CIN ,18.22,C. Olave WR - NO ,9.10,B. Hall RB - NYJ IR ,10.10,107.74,Luke,138.10
Joshua,6,M. Stafford QB - LA IR ,7.80,J. Taylor RB - IND IR ,27.50,A. Gibson RB - WAS IR ,20.00,M. Williams WR - LAC Q ,3.00,T. Higgins WR - CIN ,4.70,T. Kelce TE - KC ,26.10,C. Godwin WR - TB ,6.50,H. Butker K - KC ,9.00,Bills DEF ,17.00,D. Hopkins WR - ARI Q ,0.00,E. Elliott RB - DAL ,5.90,M. Thomas WR - NO IR ,22.70,C. Edmonds RB - TB ,10.50,M. Gesicki TE - NE ,1.10,C. Akers RB - LA ,0.00,121.60,Justin,169.46
Justin,1,J. Herbert QB - LAC Q ,23.26,D. Henry RB - TEN ,8.20,M. Sanders RB - CAR ,18.50,M. Evans WR - TB ,18.10,J. Chase WR - CIN ,28.90,D. Goedert TE - PHI ,9.00,D. Swift RB - PHI ,26.50,R. Succop K - TB ,13.00,Steelers DEF ,24.00,Z. Ertz TE - ARI IR ,11.40,A. Thielen WR - CAR ,6.60,N. Fant TE - SEA ,4.60,T. Tagovailoa QB - MIA ,14.80,B. Aiyuk WR - SF ,6.70,E. Mitchell RB - SF Q ,4.10,169.46,Joshua,121.60
Luke,3,P. Mahomes QB - KC ,34.90,L. Fournette RB - TB ,15.70,N. Harris RB - PIT ,10.60,K. Allen WR - LAC ,10.60,D. Adams WR - LV ,30.10,D. Waller TE - NYG ,11.90,M. Brown WR - ARI ,14.30,D. Hopkins K - LAC IR ,6.00,Patriots DEF ,4.00,T. Brady QB - TB ,10.38,A. Cooper WR - CLE ,4.70,J. Smith-Schuster WR - NE ,11.90,A. Lazard WR - NYJ ,0.00,D. Singletary RB - HOU ,8.20,A. Dillon RB - GB ,20.10,138.10,Alex,107.74
Matthew,4,A. Rodgers QB - NYJ ,3.70,A. Jones RB - GB ,10.60,R. Penny RB - PHI IR ,8.70,C. Kupp WR - LA IR ,31.80,J. Jefferson WR - MIN ,39.40,M. Andrews TE - BAL ,10.20,D. Johnson WR - PIT ,12.50,D. Carlson K - LV ,9.00,49ers DEF ,5.00,B. Cooks WR - DAL ,15.20,T. Lockett WR - SEA ,5.80,J. Jacobs RB - LV ,8.30,J. Hurts QB - PHI ,24.72,A. St. Brown WR - DET ,20.40,D. Pierce RB - HOU IR ,4.90,130.90,Aiden,122.98
Aiden,5,J. Allen QB - BUF ,31.48,J. Mixon RB - CIN ,21.50,D. Cook RB - MIN ,13.80,R. Woods WR - HOU ,2.30,A. Brown WR - PHI ,25.50,T. Hockenson TE - MIN ,7.80,D. Metcalf WR - SEA ,8.60,J. Tucker K - BAL ,6.00,Colts DEF ,6.00,J. Conner RB - ARI Q ,16.50,D. Harris RB - BUF ,7.80,J. Dobbins RB - BAL ,0.00,M. Carter RB - NYJ ,17.00,E. Moore WR - CLE ,9.90,T. Lance QB - SF IR ,9.96,122.98,Matthew,130.90
Howard,8,R. Wilson QB - DEN ,17.80,A. Kamara RB - NO ,7.60,D. Montgomery RB - DET ,8.00,T. Hill WR - MIA ,18.00,J. Jeudy WR - DEN ,20.20,K. Pitts TE - ATL IR ,3.90,C. Edwards-Helaire RB - KC IA ,22.40,T. Bass K - BUF ,7.00,Cardinals DEF ,-2.00,M. Gallup WR - DAL Q ,0.00,L. Jackson QB - BAL Q ,20.22,D. Schultz TE - HOU ,13.20,T. Etienne RB - JAX ,8.50,D. Smith WR - PHI ,0.00,D. London WR - ATL ,12.40,102.90,Ulises,138.32
Ulises,2,K. Murray QB - ARI IR ,20.62,C. McCaffrey RB - SF ,15.70,J. Williams RB - DEN IR ,19.80,M. Pittman WR - IND ,27.10,J. Waddle WR - MIA ,17.70,D. Knox TE - BUF ,1.50,C. Lamb WR - DAL ,4.90,Y. Koo K - ATL ,18.00,Buccaneers DEF ,13.00,A. Robinson WR - PIT IR ,2.20,D. Watson QB - CLE ,0.00,D. Moore WR - CHI ,8.00,N. Chubb RB - CLE ,15.30,T. Pollard RB - DAL Q ,4.20,J. Robinson RB - NE ,19.90,138.32,Howard,102.90
