Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Burrow QB - CIN ,16.56,A. Ekeler RB - LAC ,24.40,J. Jacobs RB - LV ,19.40,S. Diggs WR - BUF ,6.70,D. Smith WR - PHI ,17.40,G. Kittle TE - SF ,6.80,S. Barkley RB - NYG ,6.80,J. Myers K - SEA ,6.00,Ravens DEF ,9.00,L. Murray RB - BUF ,6.10,Z. Jones WR - JAX ,21.70,D. Samuel WR - SF ,14.40,A. Gibson RB - WAS IR ,0.00,C. Olave WR - NO ,0.00,Vikings DEF ,-1.00,113.06,Justin,134.38
Joshua,6,T. Lawrence QB - JAX ,33.42,D. Singletary RB - HOU ,5.30,T. Etienne RB - JAX ,3.20,C. Godwin WR - TB ,10.40,T. Higgins WR - CIN ,0.00,P. Freiermuth TE - PIT Q ,12.30,T. Lockett WR - SEA ,17.00,R. Gould K - SF ,5.00,Bills DEF ,12.00,D. Watson QB - CLE ,16.34,T. Hill TE - NO ,0.00,L. Jackson QB - BAL Q ,0.00,D. Johnson WR - PIT ,14.20,J. Taylor RB - IND IR ,0.00,N. Harris RB - PIT ,13.00,98.62,Ulises,131.56
Justin,4,J. Herbert QB - LAC Q ,19.48,D. Henry RB - TEN ,20.50,M. Sanders RB - CAR ,28.50,D. Hopkins WR - ARI Q ,12.90,J. Chase WR - CIN ,28.50,N. Fant TE - SEA ,0.00,C. Kirk WR - JAX Q ,9.50,N. Folk K - NE ,11.00,Cowboys DEF ,4.00,M. Evans WR - TB ,8.40,D. Goedert TE - PHI ,0.00,D. Swift RB - PHI ,6.90,J. Fields QB - CHI Q ,0.00,C. Watson WR - GB ,0.00,B. Robinson RB - WAS Q ,0.00,134.38,Alex,113.06
Luke,3,P. Mahomes QB - KC ,19.78,R. Stevenson RB - NE ,3.00,R. White RB - TB ,10.70,D. Adams WR - LV ,10.10,A. Cooper WR - CLE ,6.20,D. Schultz TE - HOU ,14.70,K. Allen WR - LAC ,21.20,B. Maher K - DAL ,11.00,Eagles DEF ,9.00,L. Fournette RB - TB ,10.60,T. Homer RB - CHI IR ,5.40,T. Tagovailoa QB - MIA ,12.60,T. Jones RB - DEN ,1.20,B. Aiyuk WR - SF ,13.70,K. Walker RB - SEA ,0.00,105.68,Matthew,149.68
Matthew,1,J. Hurts QB - PHI ,30.38,N. Chubb RB - CLE ,8.40,T. Pollard RB - DAL Q ,22.20,J. Jefferson WR - MIN ,33.30,G. Wilson WR - NYJ ,13.80,T. Kelce TE - KC ,11.10,D. Foreman RB - CHI ,8.50,D. Carlson K - LV ,12.00,49ers DEF ,10.00,C. Kupp WR - LA IR ,0.00,A. Jones RB - GB ,0.00,D. Moore WR - CHI ,0.60,M. Brown WR - ARI ,7.40,D. Montgomery RB - DET ,0.00,G. Davis WR - BUF ,6.10,149.68,Luke,105.68
Aiden,7,J. Allen QB - BUF ,20.58,J. Mixon RB - CIN ,12.60,D. Cook RB - MIN ,8.60,T. Boyd WR - CIN Q ,0.00,A. Brown WR - PHI ,17.00,T. Hockenson TE - MIN ,11.70,D. Metcalf WR - SEA ,18.10,J. Tucker K - BAL ,10.00,Jets DEF ,6.00,G. Smith QB - SEA ,20.56,R. Mostert RB - MIA Q ,5.40,S. Perine RB - DEN ,9.40,A. Lazard WR - NYJ ,0.00,J. Robinson RB - NE ,0.00,T. Bass K - BUF ,8.00,104.58,Howard,122.70
Howard,8,J. Goff QB - DET ,26.10,C. Akers RB - LA ,9.30,I. Pacheco RB - KC ,12.30,M. Williams WR - LAC Q ,23.60,D. Peoples-Jones WR - CLE ,19.40,G. Everett TE - LAC ,7.80,D. Slayton WR - NYG ,6.20,H. Butker K - KC ,10.00,Lions DEF ,8.00,T. Brady QB - TB ,10.12,C. Patterson RB - ATL ,0.00,E. Engram TE - JAX ,39.20,A. Kamara RB - NO ,0.00,T. McLaurin WR - WAS ,0.00,J. Jeudy WR - DEN ,33.30,122.70,Aiden,104.58
Ulises,5,D. Prescott QB - DAL ,13.66,E. Elliott RB - DAL ,17.10,C. McCaffrey RB - SF ,29.30,T. Hill WR - MIA ,24.10,A. St. Brown WR - DET ,13.40,M. Andrews TE - BAL ,3.70,C. Lamb WR - DAL ,8.30,R. Bullock K - TEN ,2.00,Patriots DEF ,20.00,J. Conner RB - ARI Q ,23.40,M. Pittman WR - IND ,0.00,J. Waddle WR - MIA ,5.10,D. Pierce RB - HOU IR ,11.80,G. Pickens WR - PIT ,10.80,Y. Koo K - ATL ,0.00,131.56,Joshua,98.62
