Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Burrow QB - CIN ,17.28,A. Ekeler RB - LAC ,35.90,S. Barkley RB - NYG ,19.60,S. Diggs WR - BUF ,24.20,D. Samuel WR - SF ,11.20,G. Kittle TE - SF ,7.70,C. Olave WR - NO ,15.40,G. Joseph K - MIN ,3.00,Packers DEF ,3.00,R. Wilson QB - DEN ,9.16,C. Patterson RB - ATL ,0.00,M. Hollins WR - ATL ,0.00,T. McLaurin WR - WAS ,12.60,B. Hall RB - NYJ IR ,27.70,Ravens DEF ,6.00,137.28,Aiden,123.26
Joshua,8,D. Carr QB - NO ,17.94,J. Jacobs RB - LV ,30.30,D. Singletary RB - HOU ,5.60,D. Johnson WR - PIT ,11.00,T. Higgins WR - CIN ,0.00,T. Kelce TE - KC ,33.50,C. Godwin WR - TB ,12.30,M. Crosby K - GB ,8.00,Bills DEF ,14.00,M. Stafford QB - LA IR ,10.32,D. Hopkins WR - ARI Q ,0.00,M. Thomas WR - NO IR ,0.00,M. Williams WR - LAC Q ,23.40,J. Taylor RB - IND IR ,0.00,A. Gibson RB - WAS IR ,6.90,132.64,Luke,117.68
Justin,3,K. Pickett QB - PIT ,12.08,D. Henry RB - TEN ,27.20,M. Sanders RB - CAR ,8.40,M. Evans WR - TB ,12.10,J. Chase WR - CIN ,12.00,P. Freiermuth TE - PIT Q ,3.20,A. Thielen WR - CAR ,6.70,R. Succop K - TB ,7.00,Steelers DEF ,0.00,Z. Ertz TE - ARI IR ,10.80,D. Goedert TE - PHI ,17.50,D. Swift RB - PHI ,0.00,J. Herbert QB - LAC Q ,14.42,B. Aiyuk WR - SF ,8.80,G. Wilson WR - NYJ ,5.70,88.68,Howard,93.16
Luke,7,P. Mahomes QB - KC ,30.48,L. Fournette RB - TB ,35.90,D. Harris RB - BUF ,2.20,D. Adams WR - LV ,27.40,C. Kirk WR - JAX Q ,2.10,D. Waller TE - NYG ,0.00,J. Williams RB - NO ,5.60,B. Maher K - DAL ,10.00,Eagles DEF ,4.00,K. Allen WR - LAC ,0.00,K. Hunt RB - CLE ,14.70,A. Lazard WR - NYJ ,13.50,T. Conklin TE - NYJ ,0.00,M. Brown WR - ARI ,21.80,N. Harris RB - PIT ,6.60,117.68,Joshua,132.64
Matthew,1,J. Hurts QB - PHI ,27.66,E. Elliott RB - DAL ,7.80,A. Jones RB - GB ,10.00,C. Kupp WR - LA IR ,25.90,J. Jefferson WR - MIN ,30.32,M. Andrews TE - BAL ,22.90,A. St. Brown WR - DET ,5.80,D. Carlson K - LV ,15.00,49ers DEF ,15.00,A. Rodgers QB - NYJ ,16.88,T. Lockett WR - SEA ,27.40,A. Cooper WR - CLE ,20.60,G. Davis WR - BUF ,32.10,K. Herbert RB - CHI ,1.10,M. Carter RB - NYJ ,17.30,160.38,Ulises,119.50
Aiden,5,J. Allen QB - BUF ,35.16,J. Mixon RB - CIN ,11.80,D. Cook RB - MIN ,26.10,B. Cooks WR - DAL ,6.00,A. Brown WR - PHI ,6.20,G. Everett TE - LAC ,1.20,D. Metcalf WR - SEA ,17.80,J. Tucker K - BAL ,15.00,Rams DEF ,4.00,R. Woods WR - HOU ,7.70,J. Conner RB - ARI Q ,7.30,T. Hockenson TE - MIN ,1.60,J. Dobbins RB - BAL ,4.40,E. Moore WR - CLE ,2.10,T. Lance QB - SF IR ,0.00,123.26,Alex,137.28
Howard,6,L. Jackson QB - BAL Q ,14.76,A. Kamara RB - NO ,23.40,C. Edwards-Helaire RB - KC IA ,6.50,C. Davis WR - NYJ ,5.80,D. London WR - ATL ,7.50,I. Smith TE - CIN ,8.20,T. Hill WR - MIA ,13.00,G. Gano K - NYG ,9.00,Jaguars DEF ,5.00,J. Goff QB - DET ,5.86,C. Samuel WR - WAS ,12.20,J. Reynolds WR - DET ,15.20,D. Montgomery RB - DET ,18.20,K. Pitts TE - ATL IR ,0.00,D. Smith WR - PHI ,18.70,93.16,Justin,88.68
Ulises,4,K. Murray QB - ARI IR ,16.20,C. McCaffrey RB - SF ,23.40,N. Chubb RB - CLE ,25.40,C. Lamb WR - DAL ,10.30,J. Waddle WR - MIA ,5.30,T. Higbee TE - LA ,11.60,D. Pierce RB - HOU IR ,20.30,Y. Koo K - ATL ,1.00,Buccaneers DEF ,6.00,C. Wentz QB - WAS ,21.86,C. Sutton WR - DEN ,12.40,A. Dillon RB - GB ,3.40,M. Pittman WR - IND ,10.90,J. Robinson RB - NE ,5.90,R. Doubs WR - GB ,5.90,119.50,Matthew,160.38
