Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,6,B. Roethlisberger QB - PIT ,16.68,J. Jacobs RB - LV ,13.40,M. Sanders RB - PHI Q ,9.10,J. Jones WR - ATL Q ,5.90,D. Hopkins WR - ARI ,10.10,A. Hooper TE - CLE ,6.30,K. Hunt RB - CLE ,9.10,J. Sanders K - MIA ,9.00,Ravens DEF ,3.00,D. Brees QB - NO ,0.00,J. Landry WR - CLE ,4.60,A. Robinson WR - CHI ,0.00,L. Fournette RB - TB ,9.60,G. Kittle TE - SF ,0.00,D. Swift RB - DET ,0.00,82.58,Sean,110.22
Sean,8,P. Mahomes QB - KC Q ,21.52,C. McCaffrey RB - CAR Q ,0.00,K. Ballage RB - LAC ,14.10,C. Kupp WR - LA Q ,25.50,J. Smith-Schuster WR - PIT ,5.90,E. Ebron TE - PIT Q ,13.60,J. Jefferson WR - MIN ,17.60,W. Lutz K - NO ,6.00,Eagles DEF ,6.00,A. Brown WR - TB ,13.80,T. Boyd WR - CIN ,17.50,A. Brown WR - TEN Q ,16.20,M. Brown WR - BAL ,0.00,T. Tagovailoa QB - MIA ,7.32,A. Gibson RB - WAS ,17.40,110.22,Alex,82.58
Justin,3,D. Watson QB - HOU ,31.36,D. Cook RB - MIN ,25.00,J. Robinson RB - JAX Q ,11.40,R. Woods WR - LA ,30.60,A. Thielen WR - MIN ,32.30,H. Hurst TE - ATL ,0.00,D. Henderson RB - LA IR ,2.90,H. Butker K - KC ,5.00,Dolphins DEF ,5.00,J. Graham TE - CHI ,0.00,A. Cooper WR - DAL Q ,14.10,W. Gallman RB - NYG ,0.00,C. Carson RB - SEA ,0.00,D. Chark WR - JAX Q ,8.10,Patriots DEF ,0.00,143.56,Luke,124.48
Luke,5,R. Wilson QB - SEA ,20.08,A. Jones RB - GB Q ,17.10,R. Jones RB - TB ,2.40,M. Jones WR - DET ,9.10,D. Adams WR - GB ,23.60,H. Henry TE - LAC ,14.80,M. Thomas WR - NO Q ,19.40,C. Boswell K - PIT ,9.00,Chargers DEF ,9.00,M. Stafford QB - DET ,7.62,C. Beasley WR - BUF Q ,0.00,C. Samuel WR - CAR ,21.40,C. Edmonds RB - ARI ,14.90,C. Kirk WR - ARI ,9.00,C. Claypool WR - PIT ,15.90,124.48,Justin,143.56
Matthew,1,A. Rodgers QB - GB ,21.74,E. Elliott RB - DAL ,19.40,A. Kamara RB - NO ,10.50,T. Lockett WR - SEA ,21.70,T. Hill WR - KC ,27.00,D. Waller TE - LV ,21.80,W. Fuller WR - HOU ,14.00,D. Carlson K - LV ,7.00,Vikings DEF ,2.00,T. Brady QB - TB ,12.64,M. Gordon RB - DEN ,18.40,J. Conner RB - PIT ,12.90,T. Fulgham WR - PHI ,1.80,D. Johnson WR - PIT ,23.10,Chiefs DEF ,1.00,145.14,Aiden ,161.00
Aiden ,2,L. Jackson QB - BAL Q ,16.54,D. Henry RB - TEN ,20.20,N. Hines RB - IND ,8.30,K. Allen WR - LAC ,34.50,D. Metcalf WR - SEA ,13.60,T. Kelce TE - KC ,26.86,C. Ridley WR - ATL ,14.00,J. Tucker K - BAL ,10.00,Steelers DEF ,17.00,S. Watkins WR - KC ,0.00,B. Cooks WR - HOU ,12.50,D. Johnson RB - HOU Q ,6.50,D. Johnson RB - HOU ,0.00,J. Allen QB - BUF ,0.00,D. Montgomery RB - CHI ,0.00,161.00,Matthew,145.14
Howard,4,K. Murray QB - ARI Q ,20.26,K. Drake RB - ARI ,16.00,J. McKissic RB - WAS ,9.90,R. Anderson WR - CAR ,11.60,T. Higgins WR - CIN Q ,5.60,T. Hockenson TE - DET ,10.80,C. Lamb WR - DAL ,16.60,R. Blankenship K - IND ,14.00,Buccaneers DEF ,4.00,M. Evans WR - TB ,15.90,T. Gurley RB - ATL ,3.90,S. Diggs WR - BUF ,0.00,C. Davis WR - TEN ,16.30,J. Meyers WR - NE ,6.80,C. Edwards-Helaire RB - KC ,20.70,108.76,Ulises,137.34
Ulises,7,J. Herbert QB - LAC ,27.74,M. Davis RB - CAR Q ,15.90,N. Chubb RB - CLE ,11.40,D. Moore WR - CAR ,21.80,T. McLaurin WR - WAS ,13.40,M. Andrews TE - BAL ,20.60,G. Bernard RB - CIN ,9.50,K. Fairbairn K - HOU ,9.00,Colts DEF ,8.00,C. Newton QB - NE ,19.20,K. Golladay WR - DET Q ,0.00,C. Godwin WR - TB ,18.30,A. Ekeler RB - LAC Q ,0.00,D. Goedert TE - PHI Q ,18.70,J. Taylor RB - IND ,15.40,137.34,Howard,108.76
