Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,4,D. Brees QB - NO ,23.52,J. Jacobs RB - LV ,9.30,M. Sanders RB - PHI Q ,14.70,D. Hopkins WR - ARI ,23.70,J. Landry WR - CLE ,7.60,T. Hockenson TE - DET ,9.30,A. Robinson WR - CHI ,28.30,Y. Koo K - ATL ,8.00,Ravens DEF ,7.00,J. Jones WR - ATL Q ,0.00,J. Brown WR - BUF ,0.00,K. Hunt RB - CLE ,14.40,G. Kittle TE - SF ,0.00,R. Gage WR - ATL ,4.60,J. Burrow QB - CIN IR ,20.38,131.42,Howard,129.40
Sean,7,P. Mahomes QB - KC Q ,40.00,K. Drake RB - ARI ,8.90,J. Kelley RB - LAC ,5.20,K. Cole WR - JAX ,8.30,C. Lamb WR - DAL ,11.60,J. Smith TE - TEN ,11.10,D. Singletary RB - BUF ,16.10,C. Boswell K - PIT ,8.00,Colts DEF ,26.00,R. Mostert RB - SF IR ,0.00,C. Kupp WR - LA Q ,25.70,C. McCaffrey RB - CAR Q ,0.00,A. Brown WR - TEN Q ,0.00,M. Brown WR - BAL ,3.30,W. Lutz K - NO ,12.00,135.20,Ulises,144.48
Justin,8,B. Roethlisberger QB - PIT ,19.18,D. Cook RB - MIN ,25.90,C. Carson RB - SEA ,10.60,R. Woods WR - LA ,21.40,A. Thielen WR - MIN ,12.30,N. Fant TE - DEN ,9.60,A. Cooper WR - DAL Q ,17.60,H. Butker K - KC ,4.00,Bears DEF ,4.00,D. Lewis RB - NYG ,2.00,Z. Ertz TE - PHI ,14.00,M. Brown RB - LA ,1.90,D. Watson QB - HOU ,17.06,D. Chark WR - JAX Q ,0.00,J. Robinson RB - JAX Q ,30.90,124.58,Matthew,194.02
Luke,6,R. Wilson QB - SEA ,36.80,J. McKinnon RB - SF ,16.70,A. Jones RB - GB Q ,16.60,T. Hilton WR - IND ,8.20,M. Valdes-Scantling WR - GB ,1.50,J. Cook TE - NO ,4.10,M. Davis RB - CAR Q ,23.10,M. Crosby K - GB ,15.00,49ers DEF ,12.00,M. Stafford QB - DET ,18.50,K. Rudolph TE - MIN IR ,9.10,D. Adams WR - GB ,0.00,M. Thomas WR - NO Q ,0.00,R. Jones RB - TB ,9.30,C. Kirk WR - ARI ,0.00,134.00,Aiden ,155.38
Matthew,2,M. Ryan QB - ATL ,11.42,J. Conner RB - PIT ,24.90,A. Kamara RB - NO ,44.70,T. Lockett WR - SEA ,37.00,T. Hill WR - KC ,21.20,T. Higbee TE - LA ,8.00,M. Gordon RB - DEN ,7.80,S. Gostkowski K - TEN ,25.00,Browns DEF ,14.00,A. Rodgers QB - GB ,24.52,D. Waller TE - LV ,2.90,W. Fuller WR - HOU ,15.40,J. Mixon RB - CIN IR ,8.50,M. Gallup WR - DAL ,25.80,N. Chubb RB - CLE ,24.00,194.02,Justin,124.58
Aiden ,1,L. Jackson QB - BAL Q ,14.18,D. Johnson RB - HOU ,12.60,D. Henry RB - TEN ,27.00,K. Allen WR - LAC ,30.20,C. Ridley WR - ATL ,16.70,T. Kelce TE - KC ,14.70,D. Metcalf WR - SEA ,19.00,R. Gould K - SF ,14.00,Steelers DEF ,7.00,J. Edelman WR - NE IR ,4.20,S. Watkins WR - KC ,13.20,B. Cooks WR - HOU ,5.30,J. Allen QB - BUF ,31.24,D. Montgomery RB - CHI ,7.40,Saints DEF ,-3.00,155.38,Luke,134.00
Howard,5,K. Murray QB - ARI Q ,21.70,T. Gurley RB - ATL ,15.20,C. Edwards-Helaire RB - KC ,18.40,M. Evans WR - TB ,14.20,S. Diggs WR - BUF ,14.90,M. Gesicki TE - MIA ,8.50,R. Anderson WR - CAR ,10.50,R. Blankenship K - IND ,10.00,Buccaneers DEF ,16.00,D. Parker WR - MIA ,11.90,H. Henry TE - LAC ,10.00,L. Fournette RB - TB ,4.20,J. Smith-Schuster WR - PIT ,16.30,G. Minshew QB - JAX ,9.20,H. Ruggs WR - LV Q ,0.00,129.40,Alex,131.42
Ulises,3,D. Prescott QB - DAL IR ,27.48,E. Elliott RB - DAL ,17.80,A. Ekeler RB - LAC Q ,31.30,C. Godwin WR - TB ,17.40,T. McLaurin WR - WAS ,12.60,D. Goedert TE - PHI Q ,1.70,J. Taylor RB - IND ,13.20,J. Tucker K - BAL ,8.00,Patriots DEF ,15.00,A. Green WR - CIN ,8.60,C. Newton QB - NE ,11.18,K. Golladay WR - DET Q ,17.70,D. Moore WR - CAR ,8.50,M. Andrews TE - BAL ,5.20,A. Gibson RB - WAS ,13.00,144.48,Sean,135.20
