Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,7,R. Tannehill QB - TEN ,37.02,J. Jacobs RB - LV ,20.40,D. Swift RB - DET ,22.20,D. Hopkins WR - ARI ,30.00,J. Landry WR - CLE ,19.10,J. Reed TE - SF ,9.80,A. Robinson WR - CHI ,12.30,J. Sanders K - MIA ,2.00,Ravens DEF ,10.00,J. Jones WR - ATL Q ,0.00,A. Hooper TE - CLE ,15.10,K. Hunt RB - CLE ,5.80,G. Kittle TE - SF ,0.00,D. Samuel WR - SF Q ,0.00,M. Sanders RB - PHI Q ,10.00,162.82,Ulises,137.86
Sean,8,P. Mahomes QB - KC Q ,25.86,C. McCaffrey RB - CAR Q ,0.00,K. Ballage RB - LAC ,7.10,T. Boyd WR - CIN ,0.00,C. Kupp WR - LA Q ,8.90,E. Ebron TE - PIT Q ,0.00,A. Brown WR - TEN Q ,15.40,W. Lutz K - NO ,3.00,Eagles DEF ,6.00,A. Brown WR - TB ,20.30,J. Smith-Schuster WR - PIT ,2.50,M. Brown WR - BAL ,15.80,T. Tagovailoa QB - MIA ,18.70,J. Jefferson WR - MIN ,18.40,A. Gibson RB - WAS ,0.00,66.26,Luke,137.74
Justin,3,D. Watson QB - HOU ,23.42,D. Cook RB - MIN ,26.90,J. Robinson RB - JAX Q ,14.30,A. Thielen WR - MIN ,9.10,A. Cooper WR - DAL Q ,2.30,L. Thomas TE - WAS ,23.10,C. Carson RB - SEA ,8.90,H. Butker K - KC ,6.00,Dolphins DEF ,9.00,J. Graham TE - CHI ,4.50,R. Woods WR - LA ,21.60,C. Davis WR - TEN ,21.00,W. Gallman RB - NYG ,2.90,D. Chark WR - JAX Q ,9.30,D. Henderson RB - LA IR ,1.30,123.02,Aiden ,169.06
Luke,5,R. Wilson QB - SEA ,12.04,R. Mostert RB - SF IR ,6.80,A. Jones RB - GB Q ,24.80,C. Beasley WR - BUF Q ,19.20,D. Adams WR - GB ,11.20,H. Henry TE - LAC ,17.50,M. Jones WR - DET ,27.20,Y. Koo K - ATL ,11.00,Browns DEF ,8.00,M. Stafford QB - DET ,15.28,M. Thomas WR - NO Q ,0.00,C. Samuel WR - CAR ,8.80,R. Jones RB - TB ,0.00,C. Kirk WR - ARI ,6.30,C. Claypool WR - PIT ,7.80,137.74,Sean,66.26
Matthew,1,A. Rodgers QB - GB ,18.32,M. Davis RB - CAR Q ,8.10,A. Kamara RB - NO ,18.40,T. Lockett WR - SEA ,7.40,T. Hill WR - KC ,17.40,D. Waller TE - LV ,30.00,D. Johnson WR - PIT ,19.90,D. Carlson K - LV ,9.00,Rams DEF ,2.00,T. Brady QB - TB ,23.40,D. Parker WR - MIA ,0.00,M. Gordon RB - DEN ,24.10,E. Elliott RB - DAL ,0.00,J. Conner RB - PIT ,0.00,Chiefs DEF ,3.00,130.52,Howard,123.34
Aiden ,2,J. Allen QB - BUF ,37.66,D. Henry RB - TEN ,25.20,D. Montgomery RB - CHI ,29.20,K. Allen WR - LAC ,2.60,D. Metcalf WR - SEA ,9.30,T. Kelce TE - KC ,22.80,C. Ridley WR - ATL ,32.30,J. Tucker K - BAL ,8.00,Steelers DEF ,2.00,S. Watkins WR - KC ,10.00,B. Cooks WR - HOU ,11.90,D. Johnson RB - HOU Q ,0.00,D. Johnson RB - HOU ,24.30,N. Hines RB - IND ,7.40,L. Jackson QB - BAL Q ,29.22,169.06,Justin,123.02
Howard,4,K. Murray QB - ARI Q ,33.14,K. Drake RB - ARI ,6.00,C. Edwards-Helaire RB - KC ,9.30,S. Diggs WR - BUF ,25.70,B. Aiyuk WR - SF Q ,22.30,T. Hockenson TE - DET ,1.80,T. Hilton WR - IND ,11.10,R. Blankenship K - IND ,11.00,Buccaneers DEF ,3.00,M. Evans WR - TB ,17.00,T. Gurley RB - ATL ,3.40,R. Anderson WR - CAR ,4.00,J. Mixon RB - CIN IR ,0.00,T. Higgins WR - CIN Q ,6.10,C. Lamb WR - DAL ,19.50,123.34,Matthew,130.52
Ulises,6,J. Herbert QB - LAC ,27.96,A. Ekeler RB - LAC Q ,11.90,J. Taylor RB - IND ,19.50,C. Godwin WR - TB ,13.60,T. McLaurin WR - WAS ,14.70,M. Andrews TE - BAL ,17.60,N. Chubb RB - CLE ,14.60,K. Fairbairn K - HOU ,8.00,Colts DEF ,10.00,K. Cousins QB - MIN ,19.34,S. Shepard WR - NYG ,8.80,K. Golladay WR - DET Q ,0.00,D. Moore WR - CAR ,19.20,D. Goedert TE - PHI Q ,7.90,M. Gaskin RB - MIA ,0.00,137.86,Alex,162.82
