Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,4,G. Minshew QB - JAX ,18.12,K. Hunt RB - CLE ,7.70,M. Sanders RB - PHI Q ,12.20,J. Jones WR - ATL Q ,33.70,D. Hopkins WR - ARI ,9.30,G. Kittle TE - SF ,23.90,A. Robinson WR - CHI ,10.30,Y. Koo K - ATL ,18.00,Ravens DEF ,7.00,D. Brees QB - NO ,0.00,J. Landry WR - CLE ,7.00,J. Brown WR - BUF ,0.00,J. Jacobs RB - LV ,0.00,T. Hockenson TE - DET ,9.70,D. Carlson K - LV ,0.00,140.22,Aiden ,173.06
Sean,7,P. Mahomes QB - KC Q ,20.60,K. Drake RB - ARI ,28.40,A. Mattison RB - MIN ,4.00,C. Kupp WR - LA Q ,4.10,J. Jefferson WR - MIN ,39.60,J. Smith TE - TEN ,2.30,C. Lamb WR - DAL ,13.40,J. Slye K - CAR ,10.00,Dolphins DEF ,15.00,T. Boyd WR - CIN ,12.90,C. McCaffrey RB - CAR Q ,0.00,A. Brown WR - TEN Q ,22.80,M. Brown WR - BAL ,9.70,D. Singletary RB - BUF ,5.50,W. Lutz K - NO ,0.00,137.40,Matthew,87.90
Justin,5,D. Watson QB - HOU ,32.00,D. Henderson RB - LA IR ,9.20,J. Robinson RB - JAX Q ,15.30,A. Thielen WR - MIN ,14.10,A. Cooper WR - DAL Q ,20.90,R. Tonyan TE - GB ,5.50,R. Woods WR - LA ,14.00,H. Butker K - KC ,8.00,Patriots DEF ,7.00,J. Graham TE - CHI ,8.40,B. Roethlisberger QB - PIT ,10.98,D. Cook RB - MIN ,0.00,C. Carson RB - SEA ,0.00,D. Chark WR - JAX Q ,11.50,-,-,126.00,Ulises,101.78
Luke,8,M. Stafford QB - DET ,12.32,M. Davis RB - CAR Q ,11.50,R. Jones RB - TB ,26.10,M. Jones WR - DET ,2.80,D. Adams WR - GB ,12.10,E. Engram TE - NYG ,5.00,A. Jones RB - GB Q ,13.10,C. Boswell K - PIT ,8.00,49ers DEF ,3.00,T. Hilton WR - IND ,2.10,R. Wilson QB - SEA ,0.00,D. Freeman RB ,6.70,M. Thomas WR - NO Q ,0.00,C. Kirk WR - ARI ,22.60,D. Samuel WR - SF Q ,18.00,93.92,Howard,116.52
Matthew,2,A. Rodgers QB - GB ,3.80,R. Mostert RB - SF IR ,9.60,J. Conner RB - PIT ,17.20,W. Fuller WR - HOU ,24.30,T. Hill WR - KC ,5.50,T. Higbee TE - LA ,8.60,J. Mixon RB - CIN IR ,14.90,S. Gostkowski K - TEN ,4.00,Rams DEF ,0.00,O. Beckham WR - CLE IR ,4.50,D. Waller TE - LV ,0.00,T. Lockett WR - SEA ,0.00,M. Gordon RB - DEN ,0.00,A. Kamara RB - NO ,0.00,N. Chubb RB - CLE ,0.00,87.90,Sean,137.40
Aiden ,3,L. Jackson QB - BAL Q ,28.24,D. Johnson RB - HOU ,13.90,D. Henry RB - TEN ,40.40,J. Edelman WR - NE IR ,4.32,C. Ridley WR - ATL ,18.90,T. Kelce TE - KC ,21.50,B. Cooks WR - HOU ,21.80,R. Gould K - SF ,6.00,Steelers DEF ,18.00,K. Allen WR - LAC ,0.00,S. Watkins WR - KC ,0.00,J. Allen QB - BUF ,15.08,D. Montgomery RB - CHI ,13.70,D. Metcalf WR - SEA ,0.00,Saints DEF ,0.00,173.06,Alex,140.22
Howard,1,K. Murray QB - ARI Q ,28.92,T. Gurley RB - ATL ,9.70,C. Edwards-Helaire RB - KC ,20.90,J. Crowder WR - NYJ ,11.80,S. Diggs WR - BUF ,16.60,M. Gesicki TE - MIA ,0.00,J. Smith-Schuster WR - PIT ,2.60,R. Blankenship K - IND ,7.00,Buccaneers DEF ,19.00,T. Brady QB - TB ,14.64,M. Evans WR - TB ,2.00,D. Parker WR - MIA ,6.50,H. Henry TE - LAC ,0.00,R. Anderson WR - CAR ,11.70,M. Gaskin RB - MIA ,16.60,116.52,Luke,93.92
Ulises,6,C. Newton QB - NE ,18.48,E. Elliott RB - DAL ,12.00,A. Gibson RB - WAS ,9.50,C. Godwin WR - TB ,9.80,T. McLaurin WR - WAS ,14.40,M. Andrews TE - BAL ,4.10,J. Taylor RB - IND ,15.50,J. Tucker K - BAL ,14.00,Colts DEF ,4.00,A. Dalton QB - DAL ,11.04,K. Golladay WR - DET Q ,14.50,A. Ekeler RB - LAC Q ,0.00,D. Moore WR - CAR ,14.30,D. Goedert TE - PHI Q ,0.00,J. Jeudy WR - DEN ,5.20,101.78,Justin,126.00
