Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,3,D. Brees QB - NO ,21.10,K. Hunt RB - CLE ,18.30,J. Jacobs RB - LV ,22.50,D. Hopkins WR - ARI ,25.10,A. Robinson WR - CHI ,19.00,G. Kittle TE - SF ,8.40,M. Sanders RB - PHI Q ,23.90,D. Carlson K - LV ,10.00,Ravens DEF ,26.00,J. Jones WR - ATL Q ,0.00,J. Landry WR - CLE ,12.80,J. Brown WR - BUF ,0.00,R. Gage WR - ATL ,3.60,T. Hockenson TE - DET ,0.00,J. Burrow QB - CIN IR ,4.32,174.30,Ulises,130.44
Sean,8,P. Mahomes QB - KC Q ,29.70,L. Bell RB - KC ,7.70,J. McKinnon RB - SF ,2.50,C. Lamb WR - DAL ,20.40,J. Jefferson WR - MIN ,5.30,D. Schultz TE - DAL ,1.60,C. Kupp WR - LA Q ,11.60,W. Lutz K - NO ,14.00,Chiefs DEF ,-1.00,K. Drake RB - ARI ,13.20,T. Boyd WR - CIN ,8.20,C. McCaffrey RB - CAR Q ,0.00,J. Smith TE - TEN ,21.00,D. Harris RB - NE IR ,0.00,D. Singletary RB - BUF ,4.30,91.80,Justin,122.66
Justin,6,D. Watson QB - HOU ,24.86,D. Cook RB - MIN ,19.90,J. Robinson RB - JAX Q ,10.00,A. Thielen WR - MIN ,29.30,A. Cooper WR - DAL Q ,4.10,Z. Ertz TE - PHI ,1.60,C. Carson RB - SEA ,19.90,H. Butker K - KC ,6.00,Seahawks DEF ,7.00,B. Roethlisberger QB - PIT ,21.36,R. Woods WR - LA ,17.10,D. Chark WR - JAX Q ,4.60,N. Fant TE - DEN ,0.00,D. Henderson RB - LA IR ,21.80,Patriots DEF ,0.00,122.66,Sean,91.80
Luke,7,R. Wilson QB - SEA ,24.48,M. Davis RB - CAR Q ,29.90,R. Jones RB - TB ,15.50,E. Sanders WR - NO ,24.20,C. Kirk WR - ARI ,12.80,E. Engram TE - NYG ,9.50,D. Samuel WR - SF Q ,4.20,C. Boswell K - PIT ,8.00,49ers DEF ,-2.00,M. Stafford QB - DET ,0.00,T. Hilton WR - IND ,12.90,D. Adams WR - GB ,0.00,M. Thomas WR - NO Q ,0.00,A. Jones RB - GB Q ,0.00,M. Crosby K - GB ,0.00,126.58,Matthew,145.46
Matthew,1,J. Herbert QB - LAC ,27.36,J. Conner RB - PIT ,15.30,A. Kamara RB - NO ,19.90,T. Lockett WR - SEA ,8.40,T. Hill WR - KC ,18.30,D. Waller TE - LV ,15.80,J. Mixon RB - CIN IR ,15.40,G. Zuerlein K - DAL ,13.00,Rams DEF ,12.00,A. Rodgers QB - GB ,0.00,M. Gordon RB - DEN ,0.00,R. Mostert RB - SF IR ,14.90,W. Fuller WR - HOU ,15.80,T. Higbee TE - LA ,3.20,N. Chubb RB - CLE ,0.00,145.46,Luke,126.58
Aiden ,4,J. Allen QB - BUF ,16.32,D. Johnson RB - HOU ,12.30,D. Henry RB - TEN ,19.30,K. Allen WR - LAC ,10.90,C. Ridley WR - ATL ,21.60,T. Kelce TE - KC ,24.80,D. Metcalf WR - SEA ,27.30,R. Gould K - SF ,5.00,Steelers DEF ,8.00,J. Edelman WR - NE IR ,0.00,S. Watkins WR - KC ,10.40,B. Cooks WR - HOU ,30.10,L. Jackson QB - BAL Q ,13.50,D. Montgomery RB - CHI ,18.90,Saints DEF ,3.00,145.52,Howard,157.30
Howard,2,K. Murray QB - ARI Q ,26.30,T. Gurley RB - ATL ,25.00,C. Edwards-Helaire RB - KC ,11.00,J. Crowder WR - NYJ ,25.60,S. Diggs WR - BUF ,20.60,H. Henry TE - LAC ,12.30,R. Anderson WR - CAR ,19.50,R. Blankenship K - IND ,11.00,Buccaneers DEF ,6.00,T. Brady QB - TB ,14.12,M. Evans WR - TB ,15.10,D. Parker WR - MIA ,13.00,J. Smith-Schuster WR - PIT ,6.80,M. Gesicki TE - MIA ,14.10,M. Gaskin RB - MIA ,20.10,157.30,Aiden ,145.52
Ulises,5,D. Prescott QB - DAL IR ,13.44,E. Elliott RB - DAL ,23.50,A. Gibson RB - WAS ,10.10,D. Moore WR - CAR ,19.30,T. McLaurin WR - WAS ,5.60,M. Andrews TE - BAL ,17.60,D. Slayton WR - NYG ,20.90,J. Tucker K - BAL ,9.00,Colts DEF ,11.00,C. Newton QB - NE ,0.00,K. Golladay WR - DET Q ,0.00,C. Godwin WR - TB ,0.00,A. Ekeler RB - LAC Q ,0.00,D. Goedert TE - PHI Q ,0.00,J. Taylor RB - IND ,15.40,130.44,Alex,174.30
