Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,J. Herbert QB - LAC ,31.64,M. Gordon RB - DEN ,17.50,D. Cook RB - MIN ,15.20,S. Diggs WR - BUF ,14.50,T. Hill WR - MIA ,7.30,M. Andrews TE - BAL ,9.40,D. Moore WR - CAR ,7.60,T. Bass K - BUF ,6.00,Colts DEF ,5.00,R. Gronkowski TE - TB ,0.00,D. Carr QB - LV ,10.34,D. Swift RB - DET ,0.00,J. Love QB - GB ,11.90,A. Gibson RB - WAS ,0.00,Panthers DEF ,7.00,114.14,Howard,87.50
Sean,2,J. Allen QB - BUF ,9.56,A. Kamara RB - NO ,20.40,M. Carter RB - NYJ ,9.60,C. Kupp WR - LA ,20.50,J. Chase WR - CIN ,8.90,D. Schultz TE - DAL ,9.40,D. Henderson RB - LA ,8.80,M. Gay K - LA ,12.00,Bills DEF ,8.00,D. Hopkins WR - ARI IR ,0.00,K. Hunt RB - CLE Q ,0.00,N. Chubb RB - CLE ,30.30,T. Hockenson TE - DET IR ,0.00,C. Lamb WR - DAL ,4.30,E. Mitchell RB - SF ,12.90,107.16,Matthew,143.74
Justin,4,J. Hurts QB - PHI Q ,16.68,E. Elliott RB - DAL Q ,12.60,M. Gaskin RB - MIA ,15.70,R. Woods WR - TEN IR ,17.40,M. Pittman WR - IND ,17.40,M. Gesicki TE - MIA ,9.40,A. Thielen WR - MIN IR ,8.60,N. Folk K - NE ,6.00,Rams DEF ,5.00,T. Brady QB - TB ,0.00,K. Drake RB - LV Q ,16.00,J. Mixon RB - CIN ,28.00,C. Sutton WR - DEN ,3.90,N. Fant TE - SEA ,0.00,J. Robinson RB - JAX IR ,0.00,108.78,Aiden,74.28
Luke,5,P. Mahomes QB - KC ,10.44,J. McNichols RB - TEN ,6.50,B. Scott RB - PHI ,4.00,C. Beasley WR - BUF ,11.30,A. Brown WR - PHI ,9.20,K. Pitts TE - ATL ,9.20,A. Cooper WR - CLE ,5.70,M. Crosby K - GB ,1.00,Steelers DEF ,7.00,A. Brown WR Q ,0.00,R. Tannehill QB - TEN ,14.02,M. Evans WR - TB ,0.00,D. Henry RB - TEN ,0.00,L. Fournette RB - TB ,0.00,J. Waddle WR - MIA ,16.30,64.34,Ulises,114.56
Matthew,7,L. Jackson QB - BAL Q ,30.64,C. McCaffrey RB - CAR IR ,14.60,J. Taylor RB - IND ,34.00,D. Adams WR - LV ,10.20,D. Johnson WR - PIT ,11.70,G. Kittle TE - SF ,20.10,J. Jacobs RB - LV ,13.50,G. Joseph K - MIN ,7.00,Saints DEF ,2.00,J. Cook TE - LAC ,10.80,A. Rodgers QB - GB ,0.00,K. Allen WR - LAC ,22.40,D. Booker RB - NYG ,15.20,S. Barkley RB - NYG ,0.00,C. Hubbard RB - CAR ,4.60,143.74,Sean,107.16
Aiden,8,J. Burrow QB - CIN ,7.38,A. Jones RB - GB ,5.30,Z. Moss RB - BUF ,4.40,J. Jones WR - TEN ,7.50,C. Claypool WR - PIT ,7.30,T. Kelce TE - KC ,17.80,B. Cooks WR - HOU Q ,11.60,J. Tucker K - BAL ,10.00,Cowboys DEF ,3.00,R. Wilson QB - DEN ,0.00,T. Lockett WR - SEA ,0.00,C. Uzomah TE - NYJ ,6.40,A. Collins RB - SEA IR ,0.00,C. Godwin WR - TB IR ,0.00,G. Zuerlein K - NYJ ,0.00,74.28,Justin,108.78
Howard,3,T. Taylor QB - NYG ,5.90,C. Edmonds RB - MIA ,0.30,D. Harris RB - NE ,10.30,M. Brown WR - ARI ,20.60,J. Jeudy WR - DEN ,12.90,Z. Ertz TE - ARI ,5.70,M. Williams WR - LAC ,7.80,B. McManus K - DEN ,12.00,Cardinals DEF ,12.00,M. Jones WR - JAX ,5.10,C. Patterson RB - ATL ,19.60,K. Murray QB - ARI ,0.00,D. Montgomery RB - CHI ,10.00,J. Jefferson WR - MIN ,17.00,D. Smith WR - PHI ,22.60,87.50,Alex,114.14
Ulises,6,M. Stafford QB - LA ,13.06,A. Ekeler RB - LAC ,11.20,N. Harris RB - PIT ,16.80,J. Landry WR - CLE ,4.10,D. Samuel WR - SF ,11.30,D. Waller TE - LV ,16.20,H. Renfrow WR - LV ,17.90,R. Bullock K - TEN ,4.00,Patriots DEF ,20.00,D. Prescott QB - DAL ,18.88,J. Conner RB - ARI ,40.30,D. Williams RB - KC ,10.70,D. Goedert TE - PHI ,7.30,T. McLaurin WR - WAS ,0.00,D. Metcalf WR - SEA ,0.00,114.56,Luke,64.34
