Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,2,J. Herbert QB - LAC ,14.72,D. Cook RB - MIN ,16.80,D. Swift RB - DET ,11.80,S. Diggs WR - BUF ,16.00,T. Hill WR - MIA ,5.90,R. Gronkowski TE - TB ,19.90,A. Gibson RB - WAS ,9.30,J. Sanders K - MIA ,0.00,49ers DEF ,6.00,J. Winston QB - NO IR ,8.34,D. Moore WR - CAR ,21.90,M. Andrews TE - BAL ,10.70,J. Burrow QB - CIN ,10.28,T. Williams RB - BAL ,11.30,Colts DEF ,11.00,100.42,Howard,96.90
Sean,3,J. Allen QB - BUF ,16.66,C. McCaffrey RB - CAR IR ,24.70,E. Mitchell RB - SF ,7.30,D. Hopkins WR - ARI IR ,15.40,D. Metcalf WR - SEA ,11.30,N. Fant TE - SEA ,13.30,C. Lamb WR - DAL ,17.40,H. Butker K - KC ,5.00,Bills DEF ,22.00,C. Kupp WR - LA ,36.80,K. Hunt RB - CLE Q ,6.30,D. Henderson RB - LA ,17.20,D. Samuel WR - SF ,16.10,J. Chase WR - CIN ,13.40,-,-,133.06,Matthew,153.40
Justin,8,L. Jackson QB - BAL Q ,32.26,S. Barkley RB - NYG ,8.90,M. Gaskin RB - MIA ,8.60,K. Allen WR - LAC ,14.80,A. Thielen WR - MIN IR ,15.90,G. Kittle TE - SF ,5.70,J. Mixon RB - CIN ,8.10,R. Blankenship K - IND IR ,10.00,Rams DEF ,8.00,R. Woods WR - TEN IR ,12.00,E. Elliott RB - DAL Q ,17.70,J. Smith-Schuster WR - KC ,16.40,C. Sutton WR - DEN ,24.90,M. Gesicki TE - MIA ,7.10,-,-,112.26,Aiden,178.62
Luke,4,P. Mahomes QB - KC ,24.02,D. Henry RB - TEN ,47.70,D. Montgomery RB - CHI ,10.90,A. Cooper WR - CLE ,5.40,A. Brown WR - PHI ,7.30,K. Pitts TE - ATL ,12.30,A. Brown WR Q ,2.70,M. Crosby K - GB ,5.00,Buccaneers DEF ,19.00,R. Tannehill QB - TEN ,14.58,M. Evans WR - TB ,24.50,O. Beckham WR - LA O ,0.00,M. Gordon RB - DEN ,8.90,C. Davis WR - NYJ IR ,2.80,L. Fournette RB - TB ,11.60,134.32,Ulises,129.68
Matthew,5,A. Rodgers QB - GB ,26.80,M. Davis RB - ATL Q ,13.30,N. Chubb RB - CLE ,16.80,D. Adams WR - LV ,20.10,C. Ridley WR - ATL NFI-R ,19.30,T. Hockenson TE - DET IR ,20.60,D. Johnson WR - PIT ,19.50,D. Carlson K - LV ,14.00,Football Team DEF ,3.00,T. Brady QB - TB ,29.64,L. Thomas TE - WAS IR ,9.50,M. Thomas WR - NO PUP ,0.00,C. Samuel WR - WAS Q ,0.00,J. Jacobs RB - LV ,0.00,Ravens DEF ,3.00,153.40,Sean,133.06
Aiden,1,R. Wilson QB - DEN ,23.32,A. Jones RB - GB ,41.50,C. Carson RB - SEA IR ,15.10,J. Jones WR - TEN ,18.80,C. Godwin WR - TB IR ,16.20,T. Kelce TE - KC ,23.90,T. Lockett WR - SEA ,31.80,J. Tucker K - BAL ,6.00,Steelers DEF ,2.00,K. Cousins QB - MIN ,25.26,J. Landry WR - CLE ,1.90,B. Cooks WR - HOU Q ,22.80,D. Parker WR - NE ,9.20,D. Chark WR - DET IR ,2.90,I. Smith TE - MIN IR ,0.00,178.62,Justin,112.26
Howard,6,K. Murray QB - ARI ,33.10,J. Taylor RB - IND ,6.30,C. Edwards-Helaire RB - KC ,2.60,M. Jones WR - JAX ,17.50,D. Smith WR - PHI ,3.60,J. Cook TE - LAC ,5.80,T. Higgins WR - CIN ,16.00,B. McManus K - DEN ,11.00,Cardinals DEF ,1.00,R. Anderson WR - CAR ,6.80,C. Edmonds RB - MIA ,12.50,D. Goedert TE - PHI ,4.40,M. Brown WR - ARI ,23.30,J. Jefferson WR - MIN ,18.50,J. Waddle WR - MIA ,8.80,96.90,Alex,100.42
Ulises,7,D. Prescott QB - DAL ,7.48,A. Kamara RB - NO ,7.00,A. Ekeler RB - LAC ,22.50,A. Robinson WR - LA ,10.40,T. McLaurin WR - WAS ,27.70,D. Waller TE - LV ,11.50,N. Harris RB - PIT ,19.10,Y. Koo K - ATL ,5.00,Patriots DEF ,19.00,M. Stafford QB - LA ,17.22,J. Conner RB - ARI ,2.60,M. Sanders RB - PHI ,6.90,Z. Moss RB - BUF ,15.40,C. Claypool WR - PIT ,9.70,-,-,129.68,Luke,134.32
