Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,J. Herbert QB - LAC ,34.28,D. Cook RB - MIN ,22.50,D. Swift RB - DET ,22.60,S. Diggs WR - BUF ,18.30,T. Hill WR - MIA ,20.00,M. Andrews TE - BAL ,15.30,D. Moore WR - CAR ,16.00,R. Succop K - TB ,12.00,49ers DEF ,11.00,R. Gronkowski TE - TB ,13.10,A. Gibson RB - WAS ,7.50,M. Jones QB - NE ,10.38,T. Bass K - BUF ,1.00,Panthers DEF ,5.00,Colts DEF ,10.00,171.98,Sean,128.76
Sean,2,J. Allen QB - BUF ,16.16,M. Ingram RB - NO Q ,15.30,N. Chubb RB - CLE ,22.40,C. Lamb WR - DAL ,4.40,J. Chase WR - CIN ,13.00,D. Schultz TE - DAL ,11.30,J. Jefferson WR - MIN ,37.20,H. Butker K - KC ,9.00,Titans DEF ,0.00,D. Hopkins WR - ARI IR ,0.00,C. Kupp WR - LA ,0.00,A. Kamara RB - NO ,0.00,D. Henderson RB - LA ,0.00,M. Gay K - LA ,0.00,Bills DEF ,-4.00,128.76,Alex,171.98
Justin,4,T. Brady QB - TB ,19.28,E. Elliott RB - DAL Q ,12.80,M. Gaskin RB - MIA ,18.60,A. Thielen WR - MIN IR ,22.20,M. Pittman WR - IND ,4.30,M. Gesicki TE - MIA ,10.00,J. Mixon RB - CIN ,24.30,N. Folk K - NE ,15.00,Dolphins DEF ,5.00,R. Woods WR - TEN IR ,0.00,K. Drake RB - LV Q ,3.90,C. Sutton WR - DEN ,0.00,N. Fant TE - SEA ,0.00,J. Robinson RB - JAX IR ,11.80,J. Hurts QB - PHI Q ,30.78,131.48,Luke,114.20
Luke,5,P. Mahomes QB - KC ,7.50,L. Fournette RB - TB ,13.40,A. Dillon RB - GB Q ,15.70,A. Brown WR - PHI ,9.80,J. Waddle WR - MIA ,20.60,K. Pitts TE - ATL ,5.90,M. Evans WR - TB ,20.30,M. Crosby K - GB ,9.00,Buccaneers DEF ,12.00,A. Brown WR Q ,0.00,R. Tannehill QB - TEN ,9.22,C. Beasley WR - BUF ,6.30,D. Freeman RB - BAL Q ,20.00,A. Cooper WR - CLE ,0.00,D. Henry RB - TEN ,0.00,114.20,Justin,131.48
Matthew,3,A. Rodgers QB - GB ,33.50,C. McCaffrey RB - CAR IR ,24.90,J. Taylor RB - IND ,53.40,D. Adams WR - LV ,30.50,D. Johnson WR - PIT ,23.10,G. Kittle TE - SF ,13.40,S. Barkley RB - NYG ,11.60,G. Joseph K - MIN ,10.00,Ravens DEF ,9.00,T. Lockett WR - SEA ,15.50,C. Carson RB - SEA IR ,0.00,L. Jackson QB - BAL Q ,0.00,J. Jacobs RB - LV ,11.10,M. Carter RB - NYJ ,7.50,Saints DEF ,4.00,209.40,Howard,93.58
Aiden,8,J. Burrow QB - CIN ,9.02,A. Collins RB - SEA IR ,3.60,Z. Moss RB - BUF ,0.50,K. Allen WR - LAC ,20.20,C. Godwin WR - TB IR ,19.20,T. Kelce TE - KC ,18.80,B. Cooks WR - HOU Q ,3.80,J. Tucker K - BAL ,10.00,Cowboys DEF ,8.00,J. Jones WR - TEN ,0.00,R. Wilson QB - DEN ,8.48,C. Uzomah TE - NYJ ,2.90,C. Wentz QB - WAS ,10.04,A. Jones RB - GB ,0.00,C. Claypool WR - PIT ,14.40,93.12,Ulises,153.04
Howard,6,T. Taylor QB - NYG ,19.08,D. Harris RB - NE ,7.50,D. Montgomery RB - CHI ,7.70,C. Davis WR - NYJ IR ,6.50,D. Smith WR - PHI ,10.10,D. Knox TE - BUF ,14.00,M. Williams WR - LAC ,20.70,B. McManus K - DEN ,0.00,Cardinals DEF ,8.00,C. Patterson RB - ATL ,0.00,Z. Ertz TE - ARI ,28.80,K. Hunt RB - CLE Q ,0.00,M. Brown WR - ARI ,0.00,K. Murray QB - ARI ,0.00,E. Mitchell RB - SF ,0.00,93.58,Matthew,209.40
Ulises,7,D. Prescott QB - DAL ,2.64,A. Ekeler RB - LAC ,41.50,N. Harris RB - PIT ,16.90,D. Metcalf WR - SEA ,7.10,D. Samuel WR - SF ,16.40,D. Waller TE - LV ,18.60,J. Conner RB - ARI ,20.90,R. Bullock K - TEN ,1.00,Patriots DEF ,28.00,M. Stafford QB - LA ,0.00,O. Beckham WR - LA O ,0.00,D. Williams RB - KC ,3.60,D. Goedert TE - PHI ,11.20,T. McLaurin WR - WAS ,21.30,H. Renfrow WR - LV ,7.50,153.04,Aiden,93.12
