Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,J. Herbert QB - LAC ,11.00,D. Cook RB - MIN ,22.30,D. Swift RB - DET ,17.70,S. Diggs WR - BUF ,23.90,T. Hill WR - MIA ,22.60,M. Andrews TE - BAL ,17.80,D. Moore WR - CAR ,10.90,H. Butker K - KC ,9.00,Colts DEF ,15.00,R. Gronkowski TE - TB ,0.00,J. Winston QB - NO IR ,0.00,A. Mattison RB - MIN ,1.00,A. Gibson RB - WAS ,4.40,M. Prater K - ARI ,15.00,Panthers DEF ,7.00,150.20,Matthew,145.48
Sean,2,J. Allen QB - BUF ,28.72,K. Hunt RB - CLE Q ,10.80,D. Henderson RB - LA ,24.70,C. Kupp WR - LA ,34.00,J. Chase WR - CIN ,13.70,Z. Ertz TE - ARI ,12.90,D. Hopkins WR - ARI IR ,20.50,M. Gay K - LA ,8.00,Bills DEF ,1.00,M. Ryan QB - IND ,0.00,D. Booker RB - NYG ,10.90,A. Kamara RB - NO ,0.00,N. Chubb RB - CLE ,0.00,C. Lamb WR - DAL ,36.10,C. Edwards-Helaire RB - KC ,0.00,154.32,Howard,86.66
Justin,6,L. Jackson QB - BAL Q ,11.78,E. Elliott RB - DAL Q ,18.90,J. Robinson RB - JAX IR ,19.10,R. Woods WR - TEN IR ,11.10,A. Thielen WR - MIN IR ,29.80,M. Gesicki TE - MIA ,19.50,E. Sanders WR - BUF ,14.10,T. Bass K - BUF ,13.00,Rams DEF ,16.00,J. Mixon RB - CIN ,26.30,G. Kittle TE - SF ,0.00,C. Sutton WR - DEN ,23.40,M. Gaskin RB - MIA ,3.40,M. Pittman WR - IND ,5.80,J. Hurts QB - PHI Q ,25.00,153.28,Ulises,101.20
Luke,4,P. Mahomes QB - KC ,22.98,D. Henry RB - TEN ,35.60,L. Fournette RB - TB ,30.70,M. Evans WR - TB ,4.70,J. Meyers WR - NE ,11.40,H. Henry TE - NE ,10.50,A. Cooper WR - CLE ,10.50,M. Crosby K - GB ,6.00,Buccaneers DEF ,4.00,A. Brown WR Q ,24.30,R. Tannehill QB - TEN ,12.94,C. Beasley WR - BUF ,21.80,A. Brown WR - PHI ,16.10,D. Montgomery RB - CHI ,0.00,K. Pitts TE - ATL ,0.00,136.38,Aiden,134.24
Matthew,5,T. Brady QB - TB ,17.98,J. Taylor RB - IND ,28.80,C. Hubbard RB - CAR ,13.50,K. Allen WR - LAC ,10.00,D. Adams WR - LV ,12.90,N. Fant TE - SEA ,24.70,D. Johnson WR - PIT ,18.60,D. Carlson K - LV ,12.00,Packers DEF ,7.00,A. Rodgers QB - GB ,23.70,M. Thomas WR - NO PUP ,0.00,C. McCaffrey RB - CAR IR ,0.00,S. Barkley RB - NYG ,0.00,J. Jacobs RB - LV ,15.20,Ravens DEF ,11.00,145.48,Alex,150.20
Aiden,7,J. Burrow QB - CIN ,22.84,A. Collins RB - SEA IR ,16.80,A. Jones RB - GB ,21.00,T. Lockett WR - SEA ,5.50,C. Godwin WR - TB IR ,9.30,T. Kelce TE - KC ,17.90,B. Cooks WR - HOU Q ,17.90,J. Tucker K - BAL ,12.00,Cowboys DEF ,11.00,J. Jones WR - TEN ,8.90,R. Wilson QB - DEN ,0.00,D. Parker WR - NE ,0.00,C. Uzomah TE - NYJ ,10.50,C. Carson RB - SEA IR ,0.00,Saints DEF ,0.00,134.24,Luke,136.38
Howard,3,K. Murray QB - ARI ,25.76,M. Mack RB - HOU ,1.20,C. Edmonds RB - MIA ,8.00,M. Brown WR - ARI ,7.50,J. Jefferson WR - MIN ,14.00,D. Knox TE - BUF ,7.50,M. Williams WR - LAC ,4.70,B. McManus K - DEN ,6.00,Cardinals DEF ,12.00,M. Jones WR - JAX ,23.00,C. Patterson RB - ATL ,0.00,C. Ridley WR - ATL NFI-R ,0.00,D. Schultz TE - DAL ,12.90,T. Higgins WR - CIN ,7.40,D. Smith WR - PHI ,5.10,86.66,Sean,154.32
Ulises,8,D. Prescott QB - DAL ,26.80,A. Ekeler RB - LAC ,9.50,N. Harris RB - PIT ,24.70,T. McLaurin WR - WAS ,6.80,D. Metcalf WR - SEA ,11.80,D. Waller TE - LV ,10.90,C. Claypool WR - PIT ,3.70,R. Succop K - TB ,4.00,Patriots DEF ,3.00,M. Stafford QB - LA ,25.24,A. Robinson WR - LA ,9.30,J. Conner RB - ARI ,8.10,D. Samuel WR - SF ,0.00,Z. Moss RB - BUF ,5.90,Y. Koo K - ATL ,0.00,101.20,Justin,153.28
