Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Alex,1,J. Herbert QB - LAC ,16.94,D. Swift RB - DET ,0.00,A. Gibson RB - WAS ,13.80,T. Hill WR - MIA ,3.90,B. Aiyuk WR - SF ,14.00,M. Andrews TE - BAL ,26.50,C. Kirk WR - JAX ,11.80,R. Succop K - TB ,14.00,Colts DEF ,3.00,R. Gronkowski TE - TB ,3.30,S. Diggs WR - BUF ,21.50,D. Cook RB - MIN ,0.00,D. Moore WR - CAR ,10.50,T. Bass K - BUF ,9.00,Dolphins DEF ,25.00,103.94,Ulises,150.00
Sean,2,J. Allen QB - BUF ,30.96,N. Chubb RB - CLE ,27.40,A. Mattison RB - MIN ,16.00,C. Kupp WR - LA ,21.30,J. Jefferson WR - MIN ,19.60,D. Schultz TE - DAL ,22.20,K. Allen WR - LAC ,7.50,M. Gay K - LA ,12.00,Chargers DEF ,-3.00,T. Kelce TE - KC ,0.00,A. Kamara RB - NO ,7.90,R. Jones RB - KC Q ,16.10,D. Henderson RB - LA ,1.70,C. Lamb WR - DAL ,10.40,Bills DEF ,5.00,153.96,Matthew,114.38
Justin,5,T. Brady QB - TB ,14.38,E. Elliott RB - DAL Q ,17.20,J. Robinson RB - JAX IR ,1.00,A. Thielen WR - MIN IR ,7.00,R. Gage WR - TB ,5.90,N. Fant TE - SEA ,6.00,J. Mixon RB - CIN ,31.50,C. Boswell K - PIT ,4.00,Broncos DEF ,9.00,M. Gordon RB - DEN ,1.00,C. Sutton WR - DEN ,7.30,M. Gesicki TE - MIA ,5.20,M. Gaskin RB - MIA ,2.60,M. Pittman WR - IND ,16.50,J. Hurts QB - PHI Q ,16.66,95.98,Howard,97.70
Luke,6,P. Mahomes QB - KC ,22.32,D. Freeman RB - BAL Q ,10.00,D. Foreman RB - CAR ,7.70,A. Cooper WR - CLE ,21.50,J. Waddle WR - MIA ,25.20,K. Pitts TE - ATL ,16.20,V. Jefferson WR - LA ,1.60,D. Carlson K - LV ,5.00,Buccaneers DEF ,16.00,R. Tannehill QB - TEN ,14.56,M. Evans WR - TB ,0.00,D. Henry RB - TEN ,0.00,L. Fournette RB - TB ,0.00,A. Dillon RB - GB Q ,8.60,C. Hubbard RB - CAR ,0.90,125.52,Aiden,85.50
Matthew,3,A. Rodgers QB - GB ,19.98,J. Taylor RB - IND ,10.80,J. Williams RB - DEN ,10.00,D. Adams WR - LV ,33.40,D. Johnson WR - PIT ,15.10,G. Kittle TE - SF ,4.10,T. Lockett WR - SEA ,6.00,G. Joseph K - MIN ,11.00,Seahawks DEF ,4.00,G. Everett TE - LAC ,16.80,L. Jackson QB - BAL Q ,0.00,S. Barkley RB - NYG ,3.80,A. Brown WR - PHI ,31.50,J. Jacobs RB - LV ,11.40,Packers DEF ,13.00,114.38,Sean,153.96
Aiden,7,J. Burrow QB - CIN ,38.10,A. Jones RB - GB ,13.70,T. Pollard RB - DAL ,7.00,J. Jones WR - TEN ,1.70,C. Godwin WR - TB IR ,0.00,--empty--,-,B. Cooks WR - HOU Q ,0.00,J. Tucker K - BAL ,3.00,Cowboys DEF ,22.00,M. Ingram RB - NO Q ,1.70,R. Wilson QB - DEN ,16.54,C. Wentz QB - WAS ,17.40,A. Collins RB - SEA IR ,0.00,C. Claypool WR - PIT ,8.10,-,-,85.50,Luke,125.52
Howard,8,K. Murray QB - ARI ,21.90,D. Montgomery RB - CHI ,23.60,C. Edwards-Helaire RB - KC ,10.10,M. Gallup WR - DAL Q ,7.30,M. Brown WR - ARI ,9.40,Z. Ertz TE - ARI ,13.40,M. Williams WR - LAC ,0.00,B. McManus K - DEN ,9.00,Cardinals DEF ,3.00,C. Patterson RB - ATL ,8.30,J. Landry WR - CLE ,9.50,T. Heinicke QB - WAS ,4.74,K. Hunt RB - CLE Q ,0.00,D. Knox TE - BUF ,9.10,E. Mitchell RB - SF ,0.00,97.70,Justin,95.98
Ulises,4,D. Prescott QB - DAL ,31.30,C. Edmonds RB - MIA ,26.70,N. Harris RB - PIT ,16.00,A. Brown WR Q ,20.10,D. Samuel WR - SF ,28.10,D. Goedert TE - PHI ,4.80,H. Renfrow WR - LV ,13.00,R. Gould K - SF ,5.00,49ers DEF ,5.00,M. Stafford QB - LA ,6.68,D. Waller TE - LV ,0.00,J. Conner RB - ARI ,0.00,A. Ekeler RB - LAC ,0.00,D. Metcalf WR - SEA ,12.10,Patriots DEF ,-1.00,150.00,Alex,103.94
